complex_name,confidence,label
wee1_decoy_000777,-1.92,0
wee1_decoy_000778,-1.93,0
wee1_decoy_000779,-1.0,0
wee1_decoy_000780,-0.45,0
wee1_decoy_000781,-0.3,0
wee1_decoy_000782,-1.37,0
wee1_decoy_000783,-0.92,0
wee1_decoy_000784,-0.79,0
wee1_decoy_000785,-1.16,0
wee1_decoy_000786,-1.05,0
wee1_decoy_000787,-1.49,0
wee1_decoy_000788,-1.78,0
wee1_decoy_000789,-1.85,0
wee1_decoy_000790,-1.42,0
wee1_decoy_000791,-0.06,0
wee1_decoy_000792,-1.51,0
wee1_decoy_000793,-0.71,0
wee1_decoy_000794,-1.46,0
wee1_decoy_000795,-1.61,0
wee1_decoy_000796,-1.0,0
wee1_decoy_000797,-0.96,0
wee1_decoy_000798,-1.72,0
wee1_decoy_000799,-0.7,0
wee1_decoy_000800,-1.57,0
wee1_decoy_000801,-2.11,0
wee1_decoy_000802,-1.95,0
wee1_decoy_000803,-0.92,0
wee1_decoy_000804,-0.59,0
wee1_decoy_000805,-0.58,0
wee1_decoy_000806,-2.14,0
wee1_decoy_000807,-0.87,0
wee1_decoy_000808,-1.03,0
wee1_decoy_000809,-0.81,0
wee1_decoy_000810,-0.97,0
wee1_decoy_000811,-1.61,0
wee1_decoy_000812,-1.46,0
wee1_decoy_000813,-0.75,0
wee1_decoy_000814,-2.04,0
wee1_decoy_000815,-1.13,0
wee1_decoy_000816,-0.79,0
wee1_decoy_000817,-0.91,0
wee1_decoy_000818,-1.34,0
wee1_decoy_000819,-2.76,0
wee1_decoy_000820,-2.34,0
wee1_decoy_000821,-1.31,0
wee1_decoy_000822,-1.37,0
wee1_decoy_000823,-3.33,0
wee1_decoy_000824,-1.34,0
wee1_decoy_000825,-0.99,0
wee1_decoy_000826,-1.64,0
wee1_decoy_000827,-0.12,0
wee1_decoy_000828,-1.28,0
wee1_decoy_000829,-1.37,0
wee1_decoy_000830,-1.87,0
wee1_decoy_000831,-1.38,0
wee1_decoy_000832,-1.07,0
wee1_decoy_000833,-3.93,0
wee1_decoy_000834,-2.01,0
wee1_decoy_000835,-1.65,0
wee1_decoy_000836,-2.24,0
wee1_decoy_000837,-0.95,0
wee1_decoy_000838,-1.55,0
wee1_decoy_000839,-1.47,0
wee1_decoy_000840,-2.46,0
wee1_decoy_000841,-1.13,0
wee1_decoy_000842,-1.97,0
wee1_decoy_000843,-1.73,0
wee1_decoy_000844,-1.89,0
wee1_decoy_000845,-1.28,0
wee1_decoy_000846,-0.91,0
wee1_decoy_000847,-0.71,0
wee1_decoy_000848,-0.83,0
wee1_decoy_000849,-1.21,0
wee1_decoy_000850,-1.05,0
wee1_decoy_000851,-1.45,0
wee1_decoy_000852,-2.29,0
wee1_decoy_000853,-1.88,0
wee1_decoy_000854,-2.69,0
wee1_decoy_000855,-1.85,0
wee1_decoy_000856,-1.63,0
wee1_decoy_000857,-0.76,0
wee1_decoy_000858,-2.18,0
wee1_decoy_000859,-3.35,0
wee1_decoy_000860,-2.83,0
wee1_decoy_000861,-0.81,0
wee1_decoy_000862,-2.3,0
wee1_decoy_000863,-1.43,0
wee1_decoy_000864,-1.15,0
wee1_decoy_000865,0.12,0
wee1_decoy_000866,-1.5,0
wee1_decoy_000867,-1.5,0
wee1_decoy_000868,-3.28,0
wee1_decoy_000869,-1.48,0
wee1_decoy_000870,-1.45,0
wee1_decoy_000871,-1.43,0
wee1_decoy_000872,-0.79,0
wee1_decoy_000873,-0.81,0
wee1_decoy_000874,-1.66,0
wee1_decoy_000875,-2.14,0
wee1_decoy_000876,-2.19,0
wee1_decoy_000877,-1.59,0
wee1_decoy_000878,-1.45,0
wee1_decoy_000879,-1.0,0
wee1_decoy_000880,-2.36,0
wee1_decoy_000881,-2.25,0
wee1_decoy_000882,-1.21,0
wee1_decoy_000883,-1.88,0
wee1_decoy_000884,-1.12,0
wee1_decoy_000885,-1.62,0
wee1_decoy_000886,-1.41,0
wee1_decoy_000887,-1.17,0
wee1_decoy_000888,-1.81,0
wee1_decoy_000889,-1.67,0
wee1_decoy_000890,-1.54,0
wee1_decoy_000891,-1.76,0
wee1_decoy_000892,-1.01,0
wee1_decoy_000893,-1.85,0
wee1_decoy_000894,-1.31,0
wee1_decoy_000895,-1.17,0
wee1_decoy_000896,-1.28,0
wee1_decoy_000897,-1.72,0
wee1_decoy_000898,-1.61,0
wee1_decoy_000899,-1.46,0
wee1_decoy_000900,-1.9,0
wee1_decoy_000901,-2.02,0
wee1_decoy_000902,-1.39,0
wee1_decoy_000903,-1.18,0
wee1_decoy_000904,-1.14,0
wee1_decoy_000905,-1.31,0
wee1_decoy_000906,-1.47,0
wee1_decoy_000907,-1.5,0
wee1_decoy_000908,-1.32,0
wee1_decoy_000909,-1.58,0
wee1_decoy_000910,-0.64,0
wee1_decoy_000911,-0.76,0
wee1_decoy_000912,-1.24,0
wee1_decoy_000913,-0.5,0
wee1_decoy_000914,-1.42,0
wee1_decoy_000915,-0.8,0
wee1_decoy_000916,-0.89,0
wee1_decoy_000917,-1.98,0
wee1_decoy_000918,-1.16,0
wee1_decoy_000919,-1.89,0
wee1_decoy_000920,-0.98,0
wee1_decoy_000921,-0.42,0
wee1_decoy_000922,-1.35,0
wee1_decoy_000923,-2.05,0
wee1_decoy_000924,-0.87,0
wee1_decoy_000925,-1.48,0
wee1_decoy_000926,-1.72,0
wee1_decoy_000927,-2.03,0
wee1_decoy_000928,-1.65,0
wee1_decoy_000929,-0.66,0
wee1_decoy_000930,-2.19,0
wee1_decoy_000931,-1.56,0
wee1_decoy_000932,-1.06,0
wee1_decoy_000933,-2.61,0
wee1_decoy_000934,-1.18,0
wee1_decoy_000935,-1.19,0
wee1_decoy_000936,-2.69,0
wee1_decoy_000937,-1.48,0
wee1_decoy_000938,-1.06,0
wee1_decoy_000939,-3.02,0
wee1_decoy_000940,-1.43,0
wee1_decoy_000941,-1.31,0
wee1_decoy_000942,-2.66,0
wee1_decoy_000943,-1.89,0
wee1_decoy_000944,-1.26,0
wee1_decoy_000945,-2.16,0
wee1_decoy_000946,-2.37,0
wee1_decoy_000947,-1.23,0
wee1_decoy_000948,-1.01,0
wee1_decoy_000949,-1.14,0
wee1_decoy_000950,-1.06,0
wee1_decoy_000951,-1.27,0
wee1_decoy_000952,-1.84,0
wee1_decoy_000953,-1.55,0
wee1_decoy_000954,-3.03,0
wee1_decoy_000955,-3.59,0
wee1_decoy_000956,-3.02,0
wee1_decoy_000957,-2.16,0
wee1_decoy_000958,-2.89,0
wee1_decoy_000959,-2.89,0
wee1_decoy_000960,-0.86,0
wee1_decoy_000961,-1.92,0
wee1_decoy_000962,-1.37,0
wee1_decoy_000963,-1.28,0
wee1_decoy_000964,-0.71,0
wee1_decoy_000965,-1.36,0
wee1_decoy_000966,-1.74,0
wee1_decoy_000967,-1.98,0
wee1_decoy_000968,-1.33,0
wee1_decoy_000969,-0.47,0
wee1_decoy_000970,-0.84,0
wee1_decoy_000971,-0.98,0
wee1_decoy_000972,-1.38,0
wee1_decoy_000973,-0.7,0
wee1_decoy_000974,-1.11,0
wee1_decoy_000975,-1.57,0
wee1_decoy_000976,-0.59,0
wee1_decoy_000977,-1.5,0
wee1_decoy_000978,-1.0,0
wee1_decoy_000979,-1.51,0
wee1_decoy_000980,-1.35,0
wee1_decoy_000981,-1.5,0
wee1_decoy_000982,-2.36,0
wee1_decoy_000983,-0.75,0
wee1_decoy_000984,-0.52,0
wee1_decoy_000985,-2.22,0
wee1_decoy_000986,-0.96,0
wee1_decoy_000987,-1.12,0
wee1_decoy_000988,-1.31,0
wee1_decoy_000989,-1.05,0
wee1_decoy_000990,-1.3,0
wee1_decoy_000991,-0.76,0
wee1_decoy_000992,-1.81,0
wee1_decoy_000993,-0.62,0
wee1_decoy_000994,-1.51,0
wee1_decoy_000995,-0.73,0
wee1_decoy_000996,-0.86,0
wee1_decoy_000997,-1.42,0
wee1_decoy_000998,-1.51,0
wee1_decoy_000999,-0.37,0
wee1_decoy_001000,-0.62,0
wee1_decoy_001001,-0.47,0
wee1_decoy_001002,-0.77,0
wee1_decoy_001003,-0.38,0
wee1_decoy_001004,-0.41,0
wee1_decoy_001005,-0.47,0
wee1_decoy_001006,-0.5,0
wee1_decoy_001007,-1.27,0
wee1_decoy_001008,-1.43,0
wee1_decoy_001009,-1.68,0
wee1_decoy_001010,-1.44,0
wee1_decoy_001011,-0.88,0
wee1_decoy_001012,-1.63,0
wee1_decoy_001013,-1.26,0
wee1_decoy_001014,-2.13,0
wee1_decoy_001015,-1.13,0
wee1_decoy_001016,-1.62,0
wee1_decoy_001017,-1.58,0
wee1_decoy_001018,-1.63,0
wee1_decoy_001019,-2.09,0
wee1_decoy_001020,-3.08,0
wee1_decoy_001021,-1.05,0
wee1_decoy_001022,-2.1,0
wee1_decoy_001023,-1.46,0
wee1_decoy_001024,-1.03,0
wee1_decoy_001025,-3.43,0
wee1_decoy_001026,-2.22,0
wee1_decoy_001027,-3.29,0
wee1_decoy_001028,-2.49,0
wee1_decoy_001029,-1.39,0
wee1_decoy_001030,-1.27,0
wee1_decoy_001031,-2.2,0
wee1_decoy_001032,-1.25,0
wee1_decoy_001033,-1.75,0
wee1_decoy_001034,-1.95,0
wee1_decoy_001035,-1.77,0
wee1_decoy_001036,-2.74,0
wee1_decoy_001037,-2.34,0
wee1_decoy_001038,-2.38,0
wee1_decoy_001039,-1.69,0
wee1_decoy_001040,-1.69,0
wee1_decoy_001041,-2.74,0
wee1_decoy_001042,-1.2,0
wee1_decoy_001043,-2.25,0
wee1_decoy_001044,-0.99,0
wee1_decoy_001045,-2.73,0
wee1_decoy_001046,-1.85,0
wee1_decoy_001047,-1.95,0
wee1_decoy_001048,-1.24,0
wee1_decoy_001049,-2.06,0
wee1_decoy_001050,-1.67,0
wee1_decoy_001051,-1.09,0
wee1_decoy_001052,-1.51,0
wee1_decoy_001053,-1.79,0
wee1_decoy_001054,-2.12,0
wee1_decoy_001055,-1.28,0
wee1_decoy_001056,-0.72,0
wee1_decoy_001057,-2.6,0
wee1_decoy_001058,-1.66,0
wee1_decoy_001059,-3.45,0
wee1_decoy_001060,-1.23,0
wee1_decoy_001061,-1.65,0
wee1_decoy_001062,-1.82,0
wee1_decoy_001063,-1.32,0
wee1_decoy_001064,-2.38,0
wee1_decoy_001065,-1.25,0
wee1_decoy_001066,-3.31,0
wee1_decoy_001067,-3.22,0
wee1_decoy_001068,-0.85,0
wee1_decoy_001069,-2.15,0
wee1_decoy_001070,-1.89,0
wee1_decoy_001071,-1.57,0
wee1_decoy_001072,-1.99,0
wee1_decoy_001073,-1.65,0
wee1_decoy_001074,-0.99,0
wee1_decoy_001075,-1.53,0
wee1_decoy_001076,-2.47,0
wee1_decoy_001077,-3.14,0
wee1_decoy_001078,-3.73,0
wee1_decoy_001079,-2.05,0
wee1_decoy_001080,-1.54,0
wee1_decoy_001081,-1.75,0
wee1_decoy_001082,-2.05,0
wee1_decoy_001083,-2.1,0
wee1_decoy_001084,-2.16,0
wee1_decoy_001085,-1.47,0
wee1_decoy_001086,-3.02,0
wee1_decoy_001087,-2.11,0
wee1_decoy_001088,-2.64,0
wee1_decoy_001089,-1.46,0
wee1_decoy_001090,-2.21,0
wee1_decoy_001091,-1.28,0
wee1_decoy_001092,-2.45,0
wee1_decoy_001093,-1.71,0
wee1_decoy_001094,-1.88,0
wee1_decoy_001095,-1.52,0
wee1_decoy_001096,-2.13,0
wee1_decoy_001097,-1.74,0
wee1_decoy_001098,-1.16,0
wee1_decoy_001099,-2.23,0
wee1_decoy_001100,-1.56,0
wee1_decoy_001101,-1.88,0
wee1_decoy_001102,-1.72,0
wee1_decoy_001103,-1.67,0
wee1_decoy_001104,-3.03,0
wee1_decoy_001105,-2.51,0
wee1_decoy_001106,-1.87,0
wee1_decoy_001107,-1.22,0
wee1_decoy_001108,-2.03,0
wee1_decoy_001109,-1.89,0
wee1_decoy_001110,-1.24,0
wee1_decoy_001111,-2.22,0
wee1_decoy_001112,-2.18,0
wee1_decoy_001113,-0.84,0
wee1_decoy_001114,-2.37,0
wee1_decoy_001115,-1.87,0
wee1_decoy_001116,-1.44,0
wee1_decoy_001117,-1.27,0
wee1_decoy_001118,-0.7,0
wee1_decoy_001119,-2.35,0
wee1_decoy_001120,-1.83,0
wee1_decoy_001121,-1.3,0
wee1_decoy_001122,-1.23,0
wee1_decoy_001123,-1.51,0
wee1_decoy_001124,-1.7,0
wee1_decoy_001125,-3.1,0
wee1_decoy_001126,-0.81,0
wee1_decoy_001127,-1.58,0
wee1_decoy_001128,-1.7,0
wee1_decoy_001129,-0.36,0
wee1_decoy_001130,-1.18,0
wee1_decoy_001131,-0.38,0
wee1_decoy_001132,-1.82,0
wee1_decoy_001133,-1.38,0
wee1_decoy_001134,-1.24,0
wee1_decoy_001135,-1.36,0
wee1_decoy_001136,-2.1,0
wee1_decoy_001137,-1.78,0
wee1_decoy_001138,-1.15,0
wee1_decoy_001139,-0.73,0
wee1_decoy_001140,-3.71,0
wee1_decoy_001141,-0.73,0
wee1_decoy_001142,-1.78,0
wee1_decoy_001143,-2.57,0
wee1_decoy_001144,-1.33,0
wee1_decoy_001145,-0.97,0
wee1_decoy_001146,-1.06,0
wee1_decoy_001147,-1.34,0
wee1_decoy_001148,-0.91,0
wee1_decoy_001149,-0.56,0
wee1_decoy_001150,-1.32,0
wee1_decoy_001151,-1.36,0
wee1_decoy_001152,-1.87,0
wee1_decoy_001153,-2.04,0
wee1_decoy_001154,-1.51,0
wee1_decoy_001155,-1.77,0
wee1_decoy_001156,-1.11,0
wee1_decoy_001157,-1.66,0
wee1_decoy_001158,-1.47,0
wee1_decoy_001159,-1.61,0
wee1_decoy_001160,-1.83,0
wee1_decoy_001161,-1.85,0
wee1_decoy_001162,-1.32,0
wee1_decoy_001163,-1.74,0
wee1_decoy_001164,-1.02,0
wee1_decoy_001165,-1.49,0
wee1_decoy_001166,-1.34,0
wee1_decoy_001167,-1.21,0
wee1_decoy_001168,-1.14,0
wee1_decoy_001169,-3.12,0
wee1_decoy_001170,-2.72,0
wee1_decoy_001171,-1.3,0
wee1_decoy_001172,-3.04,0
wee1_decoy_001173,-0.5,0
wee1_decoy_001174,-1.67,0
wee1_decoy_001175,-0.96,0
wee1_decoy_001176,-0.8,0
wee1_decoy_001177,-0.96,0
wee1_decoy_001178,-0.28,0
wee1_decoy_001179,-1.36,0
wee1_decoy_001180,-1.26,0
wee1_decoy_001181,-1.64,0
wee1_decoy_001182,-2.27,0
wee1_decoy_001183,-1.7,0
wee1_decoy_001184,-0.52,0
wee1_decoy_001185,-1.18,0
wee1_decoy_001186,-1.57,0
wee1_decoy_001187,-1.46,0
wee1_decoy_001188,-1.34,0
wee1_decoy_001189,-1.55,0
wee1_decoy_001190,-1.3,0
wee1_decoy_001191,-1.42,0
wee1_decoy_001192,-1.2,0
wee1_decoy_001193,-2.08,0
wee1_decoy_001194,-1.77,0
wee1_decoy_001195,-1.73,0
wee1_decoy_001196,-2.5,0
wee1_decoy_001197,-1.16,0
wee1_decoy_001198,-2.0,0
wee1_decoy_001199,-1.56,0
wee1_decoy_001200,-1.99,0
wee1_decoy_001201,-1.46,0
wee1_decoy_001202,-0.92,0
wee1_decoy_001203,-1.59,0
wee1_decoy_001204,-1.3,0
wee1_decoy_001205,-1.3,0
wee1_decoy_001206,-1.18,0
wee1_decoy_001207,-3.04,0
wee1_decoy_001208,-0.64,0
wee1_decoy_001209,-1.92,0
wee1_decoy_001210,-1.71,0
wee1_decoy_001211,-2.13,0
wee1_decoy_001212,-1.26,0
wee1_decoy_001213,-1.09,0
wee1_decoy_001214,-1.41,0
wee1_decoy_001215,-2.31,0
wee1_decoy_001216,-1.14,0
wee1_decoy_001217,-2.25,0
wee1_decoy_001218,-1.61,0
wee1_decoy_001219,-2.5,0
wee1_decoy_001220,-1.94,0
wee1_decoy_001221,-1.42,0
wee1_decoy_001222,-0.39,0
wee1_decoy_001223,-1.76,0
wee1_decoy_001224,-1.68,0
wee1_decoy_001225,-1.84,0
wee1_decoy_001226,-1.48,0
wee1_decoy_001227,-0.56,0
wee1_decoy_001228,-1.79,0
wee1_decoy_001229,-0.96,0
wee1_decoy_001230,-0.69,0
wee1_decoy_001231,-0.9,0
wee1_decoy_001232,-2.82,0
wee1_decoy_001233,-1.24,0
wee1_decoy_001234,-0.87,0
wee1_decoy_001235,-1.31,0
wee1_decoy_001236,-0.7,0
wee1_decoy_001237,-0.65,0
wee1_decoy_001238,-1.23,0
wee1_decoy_001239,-1.82,0
wee1_decoy_001240,-1.85,0
wee1_decoy_001241,-1.43,0
wee1_decoy_001242,-0.98,0
wee1_decoy_001243,-1.29,0
wee1_decoy_001244,-0.72,0
wee1_decoy_001245,-1.43,0
wee1_decoy_001246,-1.0,0
wee1_decoy_001247,-2.07,0
wee1_decoy_001248,-1.01,0
wee1_decoy_001249,-1.01,0
wee1_decoy_001250,-1.21,0
wee1_decoy_001251,-1.44,0
wee1_decoy_001252,-1.01,0
wee1_decoy_001253,-2.3,0
wee1_decoy_001254,-1.56,0
wee1_decoy_001255,-1.83,0
wee1_decoy_001256,-1.82,0
wee1_decoy_001257,-2.3,0
wee1_decoy_001258,-1.23,0
wee1_decoy_001259,-0.97,0
wee1_decoy_001260,-1.18,0
wee1_decoy_001261,-1.76,0
wee1_decoy_001262,-1.35,0
wee1_decoy_001263,-0.59,0
wee1_decoy_001264,-1.68,0
wee1_decoy_001265,-1.38,0
wee1_decoy_001266,-0.93,0
wee1_decoy_001267,-2.11,0
wee1_decoy_001268,-1.36,0
wee1_decoy_001269,-1.03,0
wee1_decoy_001270,-0.97,0
wee1_decoy_001271,-2.31,0
wee1_decoy_001272,-2.09,0
wee1_decoy_001273,-0.56,0
wee1_decoy_001274,-2.15,0
wee1_decoy_001275,-1.07,0
wee1_decoy_001276,-0.51,0
wee1_decoy_001277,-1.55,0
wee1_decoy_001278,-0.34,0
wee1_decoy_001279,-1.18,0
wee1_decoy_001280,-1.81,0
wee1_decoy_001281,-1.6,0
wee1_decoy_001282,-0.75,0
wee1_decoy_001283,-1.52,0
wee1_decoy_001284,-1.76,0
wee1_decoy_001285,-1.55,0
wee1_decoy_001286,-1.65,0
wee1_decoy_001287,-1.4,0
wee1_decoy_001288,-1.48,0
wee1_decoy_001289,-1.44,0
wee1_decoy_001290,-1.18,0
wee1_decoy_001291,-0.37,0
wee1_decoy_001292,-1.57,0
wee1_decoy_001293,-1.45,0
wee1_decoy_001294,-0.98,0
wee1_decoy_001295,-1.3,0
wee1_decoy_001296,-0.58,0
wee1_decoy_001297,-3.14,0
wee1_decoy_001298,-2.9,0
wee1_decoy_001299,-1.62,0
wee1_decoy_001300,-2.17,0
wee1_decoy_001301,-0.97,0
wee1_decoy_001302,-1.38,0
wee1_decoy_001303,-2.3,0
wee1_decoy_001304,-1.61,0
wee1_decoy_001305,-2.33,0
wee1_decoy_001306,-0.64,0
wee1_decoy_001307,-0.56,0
wee1_decoy_001308,-0.5,0
wee1_decoy_001309,-0.77,0
wee1_decoy_001310,-1.09,0
wee1_decoy_001311,-0.4,0
wee1_decoy_001312,-2.59,0
wee1_decoy_001313,-0.94,0
wee1_decoy_001314,-2.1,0
wee1_decoy_001315,-1.14,0
wee1_decoy_001316,-0.74,0
wee1_decoy_001317,-1.0,0
wee1_decoy_001318,-0.48,0
wee1_decoy_001319,-1.25,0
wee1_decoy_001320,-1.03,0
wee1_decoy_001321,-0.64,0
wee1_decoy_001322,-0.55,0
wee1_decoy_001323,-0.99,0
wee1_decoy_001324,-0.9,0
wee1_decoy_001325,-1.37,0
wee1_decoy_001326,-0.41,0
wee1_decoy_001327,-0.63,0
wee1_decoy_001328,-0.79,0
wee1_decoy_001329,-1.41,0
wee1_decoy_001330,-0.57,0
wee1_decoy_001331,-1.62,0
wee1_decoy_001332,-0.96,0
wee1_decoy_001333,-2.05,0
wee1_decoy_001334,0.14,0
wee1_decoy_001335,-1.01,0
wee1_decoy_001336,-1.56,0
wee1_decoy_001337,-0.09,0
wee1_decoy_001338,0.57,0
wee1_decoy_001339,-0.31,0
wee1_decoy_001340,-1.03,0
wee1_decoy_001341,-0.21,0
wee1_decoy_001342,-0.19,0
wee1_decoy_001343,-1.72,0
wee1_decoy_001344,-0.51,0
wee1_decoy_001345,-0.79,0
wee1_decoy_001346,-0.73,0
wee1_decoy_001347,-0.05,0
wee1_decoy_001348,-0.37,0
wee1_decoy_001349,-0.84,0
wee1_decoy_001350,-0.2,0
wee1_decoy_001351,-0.15,0
wee1_decoy_001352,-0.26,0
wee1_decoy_001353,-0.3,0
wee1_decoy_001354,-1.62,0
wee1_decoy_001355,-0.85,0
wee1_decoy_001356,-1.91,0
wee1_decoy_001357,-0.75,0
wee1_decoy_001358,-0.75,0
wee1_decoy_001359,-1.67,0
wee1_decoy_001360,-1.81,0
wee1_decoy_001361,-0.07,0
wee1_decoy_001362,-1.85,0
wee1_decoy_001363,-1.32,0
wee1_decoy_001364,-0.19,0
wee1_decoy_001365,-0.97,0
wee1_decoy_001366,-0.73,0
wee1_decoy_001367,-1.12,0
wee1_decoy_001368,-0.74,0
wee1_decoy_001369,-0.67,0
wee1_decoy_001370,0.13,0
wee1_decoy_001371,-0.65,0
wee1_decoy_001372,-0.64,0
wee1_decoy_001373,-0.79,0
wee1_decoy_001374,-0.62,0
wee1_decoy_001375,-0.68,0
wee1_decoy_001376,-0.63,0
wee1_decoy_001377,-0.93,0
wee1_decoy_001378,-0.46,0
wee1_decoy_001379,-0.37,0
wee1_decoy_001380,-1.47,0
wee1_decoy_001381,-0.56,0
wee1_decoy_001382,-0.62,0
wee1_decoy_001383,-0.35,0
wee1_decoy_001384,-0.17,0
wee1_decoy_001385,-0.44,0
wee1_decoy_001386,-1.41,0
wee1_decoy_001387,-1.59,0
wee1_decoy_001388,-0.54,0
wee1_decoy_001389,-0.56,0
wee1_decoy_001390,-0.56,0
wee1_decoy_001391,-0.3,0
wee1_decoy_001392,-0.48,0
wee1_decoy_001393,-0.93,0
wee1_decoy_001394,-0.65,0
wee1_decoy_001395,-1.42,0
wee1_decoy_001396,-0.69,0
wee1_decoy_001397,-0.82,0
wee1_decoy_001398,-0.94,0
wee1_decoy_001399,-1.13,0
wee1_decoy_001400,-0.93,0
wee1_decoy_001401,-1.94,0
wee1_decoy_001402,-0.19,0
wee1_decoy_001403,-0.73,0
wee1_decoy_001404,-0.11,0
wee1_decoy_001405,-2.27,0
wee1_decoy_001406,-0.88,0
wee1_decoy_001407,-0.51,0
wee1_decoy_001408,-0.8,0
wee1_decoy_001409,-2.25,0
wee1_decoy_001410,-0.84,0
wee1_decoy_001411,-0.85,0
wee1_decoy_001412,-0.45,0
wee1_decoy_001413,-0.84,0
wee1_decoy_001414,-0.61,0
wee1_decoy_001415,-0.37,0
wee1_decoy_001416,-1.52,0
wee1_decoy_001417,-1.13,0
wee1_decoy_001418,-2.68,0
wee1_decoy_001419,-1.41,0
wee1_decoy_001420,-0.95,0
wee1_decoy_001421,-0.14,0
wee1_decoy_001422,-1.22,0
wee1_decoy_001423,-0.94,0
wee1_decoy_001424,-0.82,0
wee1_decoy_001425,-1.22,0
wee1_decoy_001426,-1.28,0
wee1_decoy_001427,-1.43,0
wee1_decoy_001428,-0.27,0
wee1_decoy_001429,-1.49,0
wee1_decoy_001430,-1.43,0
wee1_decoy_001431,-1.49,0
wee1_decoy_001432,-1.57,0
wee1_decoy_001433,-1.0,0
wee1_decoy_001434,-1.12,0
wee1_decoy_001435,-1.6,0
wee1_decoy_001436,-0.33,0
wee1_decoy_001437,-2.83,0
wee1_decoy_001438,-0.88,0
wee1_decoy_001439,-0.94,0
wee1_decoy_001440,-1.31,0
wee1_decoy_001441,-0.23,0
wee1_decoy_001442,0.17,0
wee1_decoy_001443,-0.4,0
wee1_decoy_001444,-0.77,0
wee1_decoy_001445,-0.72,0
wee1_decoy_001446,-0.51,0
wee1_decoy_001447,-1.6,0
wee1_decoy_001448,-0.75,0
wee1_decoy_001449,-0.66,0
wee1_decoy_001451,-1.25,0
wee1_decoy_001452,-0.44,0
wee1_decoy_001453,-0.35,0
wee1_decoy_001454,-1.64,0
wee1_decoy_001455,-1.74,0
wee1_decoy_001456,-1.91,0
wee1_decoy_001457,-1.88,0
wee1_decoy_001458,-0.61,0
wee1_decoy_001459,0.3,0
wee1_decoy_001460,-1.65,0
wee1_decoy_001461,-0.1,0
wee1_decoy_001462,-1.98,0
wee1_decoy_001463,-1.56,0
wee1_decoy_001464,-1.4,0
wee1_decoy_001465,-0.81,0
wee1_decoy_001466,-1.22,0
wee1_decoy_001467,-0.55,0
wee1_decoy_001468,-0.52,0
wee1_decoy_001469,-0.35,0
wee1_decoy_001470,-0.53,0
wee1_decoy_001471,-0.8,0
wee1_decoy_001472,-0.28,0
wee1_decoy_001473,-0.99,0
wee1_decoy_001474,-0.15,0
wee1_decoy_001475,-0.6,0
wee1_decoy_001476,-1.32,0
wee1_decoy_001477,-0.54,0
wee1_decoy_001478,-0.47,0
wee1_decoy_001479,-0.81,0
wee1_decoy_001480,-0.87,0
wee1_decoy_001481,-0.54,0
wee1_decoy_001482,-0.28,0
wee1_decoy_001483,-0.39,0
wee1_decoy_001484,-1.04,0
wee1_decoy_001485,-0.06,0
wee1_decoy_001486,-0.97,0
wee1_decoy_001487,-0.29,0
wee1_decoy_001488,-0.32,0
wee1_decoy_001489,0.68,0
wee1_decoy_001490,-0.69,0
wee1_decoy_001491,-1.02,0
wee1_decoy_001492,-1.98,0
wee1_decoy_001493,-0.45,0
wee1_decoy_001494,-0.23,0
wee1_decoy_001495,-0.09,0
wee1_decoy_001496,-0.99,0
wee1_decoy_001497,-0.24,0
wee1_decoy_001498,-0.37,0
wee1_decoy_001499,-0.36,0
wee1_decoy_001500,0.1,0
wee1_decoy_001501,-0.54,0
wee1_decoy_001502,-0.61,0
wee1_decoy_001503,-0.21,0
wee1_decoy_001504,-0.53,0
wee1_decoy_001505,-0.56,0
wee1_decoy_001506,-0.7,0
wee1_decoy_001507,-0.38,0
wee1_decoy_001508,-0.86,0
wee1_decoy_001509,-0.21,0
wee1_decoy_001510,-0.09,0
wee1_decoy_001511,-0.55,0
wee1_decoy_001512,-0.66,0
wee1_decoy_001513,-0.29,0
wee1_decoy_001514,-0.89,0
wee1_decoy_001515,-1.35,0
wee1_decoy_001516,-1.37,0
wee1_decoy_001517,-1.47,0
wee1_decoy_001518,-0.6,0
wee1_decoy_001519,-1.12,0
wee1_decoy_001520,-1.15,0
wee1_decoy_001521,-1.55,0
wee1_decoy_001522,-1.03,0
wee1_decoy_001523,-1.87,0
wee1_decoy_001524,-1.58,0
wee1_decoy_001525,-0.48,0
wee1_decoy_001526,-0.62,0
wee1_decoy_001527,-0.99,0
wee1_decoy_001528,-0.3,0
wee1_decoy_001529,-0.74,0
wee1_decoy_001530,-0.49,0
wee1_decoy_001531,-1.06,0
wee1_decoy_001532,-0.44,0
wee1_decoy_001533,-0.91,0
wee1_decoy_001534,-0.48,0
wee1_decoy_001535,-0.88,0
wee1_decoy_001536,-1.15,0
wee1_decoy_001537,-0.58,0
wee1_decoy_001538,-0.77,0
wee1_decoy_001539,-0.45,0
wee1_decoy_001540,-0.97,0
wee1_decoy_001541,-0.59,0
wee1_decoy_001542,-1.32,0
wee1_decoy_001543,-1.08,0
wee1_decoy_001544,-0.89,0
wee1_decoy_001545,-0.14,0
wee1_decoy_001546,-1.04,0
wee1_decoy_001547,-1.2,0
wee1_decoy_001548,-0.32,0
wee1_decoy_001549,-1.14,0
wee1_decoy_001550,-1.32,0
wee1_decoy_001551,-0.46,0
wee1_decoy_001552,-1.78,0
wee1_decoy_001553,-0.65,0
wee1_decoy_001554,-0.34,0
