complex_name,protein_path,protein_sequence,ligand_description
abl1_decoy_002172,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(c1[H])N([H])C(=O)[C@]21[C@]2([H])C(=O)N(C([H])([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])C(=O)[C@]2([H])[C@]([H])(C([H])([H])c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)[N+]1([H])[H]
abl1_decoy_002173,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])N2C(=O)[C@@]3([H])[C@@]([H])(C2=O)[C@]2(C(=O)N([H])c4c([H])c([H])c([H])c([H])c42)[N+]([H])([H])[C@]3([H])C([H])([H])c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)c(OC([H])([H])[H])c1[H]
abl1_decoy_002174,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=N\N([H])C(=O)c1c(C([H])([H])[N+]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nnn1-c1nonc1N([H])[H])c1c([H])c(Cl)c([H])c(Cl)c1OC([H])([H])[H]
abl1_decoy_002175,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O/C(=C1/C(=O)C(=O)N(C([H])([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])[C@@]1([H])c1c([H])c([H])c(Cl)c([H])c1[H])c1c([H])c([H])c(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
abl1_decoy_002176,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(OC([H])([H])[H])c([H])c(N2C(=O)[C@@]3([H])[C@@]([H])(C2=O)[C@@]2(C(=O)N([H])c4c([H])c([H])c(F)c([H])c42)[N+]([H])([H])[C@]3([H])C([H])([H])c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)c1[H]
abl1_decoy_002177,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[N@+]([H])(C([H])([H])c2c([H])c3c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c3n([H])c2=O)C([H])([H])c2nnnn2C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c2c1OC([H])([H])O2
abl1_decoy_002178,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])n2nnnc2C([H])([H])[N@+]([H])(C([H])([H])c2c([H])c3c([H])c4c(c([H])c3n([H])c2=O)OC([H])([H])C([H])([H])O4)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
abl1_decoy_002179,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c(N2C([H])([H])C([H])([H])[N+]([H])([C@]([H])(c3c([H])c4c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c4n([H])c3=O)c3nnnn3C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1C([H])([H])[H]
abl1_decoy_002180,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])[N@+]([H])(C([H])([H])c2c([H])c3c([H])c4c(c([H])c3n([H])c2=O)OC([H])([H])C([H])([H])O4)[C@]([H])(c2nnnn2C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H]
abl1_decoy_002181,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])n2nnnc2C([H])([H])[N@@+]([H])(C([H])([H])c2c([H])c3c([H])c4c(c([H])c3n([H])c2=O)OC([H])([H])O4)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H]
abl1_decoy_002182,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc(C([H])([H])[N@@+]([H])(C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])[C@]([H])(c2c([H])c3c([H])c(C([H])([H])[H])c([H])c([H])c3n([H])c2=O)c2nnnn2C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
abl1_decoy_002183,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C([H])([H])[N@+]([H])(C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])[C@]([H])(c2c([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3n([H])c2=O)c2nnnn2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
abl1_decoy_002184,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C([H])([H])[N@@+]([H])(C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c3c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c3n([H])c2=O)c2nnnn2C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
abl1_decoy_002185,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C([H])([H])[N@+]([H])(C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])[C@]([H])(c2c([H])c3c(C([H])([H])[H])c([H])c([H])c(C([H])([H])[H])c3n([H])c2=O)c2nnnn2C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
abl1_decoy_002186,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])c3sc4c(c3C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])C([H])([H])[H])C4([H])[H])C2([H])[H])c([H])c([H])c1F
abl1_decoy_002187,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])c3sc4c(c3C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C4([H])[H])C2([H])[H])c([H])c([H])c1F
abl1_decoy_002188,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c(/C([H])=C(\[H])C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c([H])c2c1[C@]([H])([N+]1([H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])[C@@]([H])(OC(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])O2
abl1_decoy_002189,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C([H])[N@@+]2([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c31)[C@]1([H])C(=O)N(c3c([H])c([H])c([H])c([H])c3[H])C(=O)[C@@]1([H])[C@@]2([H])C(=O)N([H])c1c([H])c([N+](=O)[O-])c([H])c([H])c1Cl
abl1_decoy_002190,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(OC([H])([H])[H])c([H])c(N2C(=O)[C@]3([H])[C@@]([H])(C2=O)[C@@]([H])(C([H])([H])c2c([H])n([H])c4c([H])c([H])c([H])c([H])c24)[N+]([H])([H])[C@@]32C(=O)N([H])c3c([H])c([H])c(F)c([H])c32)c1[H]
abl1_decoy_002191,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1oc2c([H])c(=[N+]([H])C(=O)c3c([H])c([H])c4c(c3[H])C(=O)N(C3([H])C([H])([H])C([H])([H])N(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C3([H])[H])C4=O)c([H])c([H])c-2c(C([H])([H])[H])c1[H]
abl1_decoy_002192,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(C([H])([H])[H])c2o/c(=[N+](/[H])c3c([H])c([H])c([H])c(OC([H])([H])[H])c3[H])c(C(=O)N([H])c3c([H])c(C([H])([H])[H])c([H])c([H])c3OC([H])([H])[H])c([H])c2c1C([H])([H])OC(=O)C([H])([H])[H]
abl1_decoy_002193,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1C(=O)N([H])c1sc2c(c1C(=O)N([H])[H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C2([H])[H]
abl1_decoy_002194,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(Br)c([H])c(/C(=N\N([H])C(=O)c2nnn(-c3nonc3N([H])[H])c2C([H])([H])[N@@+]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H])C([H])([H])[H])c1[H]
abl1_decoy_002195,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C(=O)N2C([H])([H])C([H])([H])N(c3nc(C([H])([H])[N+]4([H])C([H])([H])C([H])([H])N(C([H])([H])c5c([H])c([H])c(Cl)c([H])c5[H])C([H])([H])C4([H])[H])c([H])c(=O)n3[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
abl1_decoy_002196,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])C2([H])[H])c([H])c([H])c1C(=O)N([H])c1sc2c(c1C(=O)N([H])[H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C2([H])[H]
abl1_decoy_002197,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c([H])c([H])c1C1=C([H])[C@@]2([H])C([H])([H])[C@@]3([H])C([H])([H])O[P@](=O)(c4c([H])c([H])c([H])c([H])c4O[H])N([H])[N@+]3([H])C([H])([H])[C@@]2([H])C([H])=C1S(=O)(=O)C([H])(C([H])([H])[H])C([H])([H])[H]
abl1_decoy_002198,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c([H])c([H])c1[P@@]1(=O)OC([H])([H])[C@]2([H])C([H])([H])[C@]3([H])C([H])=C(S(=O)(=O)Oc4c([H])c([H])c([H])c([H])c4[H])C(SC([H])([H])[H])=C([H])[C@@]3([H])C([H])([H])[N@@+]2([H])N1[H]
abl1_decoy_002199,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])OC(=O)N2C([H])([H])C([H])([H])C([H])(C(=O)N3C([H])([H])C4(C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C4([H])[H])[C@]([H])(C(=O)N([H])[C@@]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]4([H])C([H])([H])[H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
abl1_decoy_002200,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(OC([H])([H])[H])c(C(=O)N2C([H])([H])C3(C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H])[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])c3c([H])n([H])c4c([H])c([H])c(C([H])([H])[H])c([H])c34)C2([H])[H])c([H])c1OC([H])([H])[H]
abl1_decoy_002201,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(=O)N2C([H])([H])C3(C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H])[C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])c3c([H])n([H])c4c([H])c([H])c(Cl)c([H])c34)C2([H])[H])c(OC([H])([H])[H])c([H])c1OC([H])([H])[H]
abl1_decoy_002202,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])[n+]([H])c(N2C([H])([H])C([H])([H])N(c3c(N([H])[H])c([H])c4c(=O)c5c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c([H])c5n(C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c4c3[H])C([H])([H])C2([H])[H])c1[H]
abl1_decoy_002203,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c2c(c([H])c1N([H])C(=O)C(=O)N([H])C([H])([H])[C@]([H])(c1c([H])c([H])c3c(c1[H])C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])[H])[N+]1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])N(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H]
abl1_decoy_002204,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/N=C1C(=C(/[H])c2c([H])c([H])c(OC([H])([H])C([H])([H])Oc3c([H])c([H])c([H])c([H])c3Cl)c(OC([H])([H])[H])c2[H])\C(=O)N=C2SN=C(SC([H])([H])[H])N2\1
abl1_decoy_002205,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C1/C(=O)N=C2SN=C(S(=O)(=O)C([H])([H])C([H])([H])[H])N2C1=[N+]([H])[H])c1c([H])c([H])c(OC([H])([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])c(Cl)c1[H]
abl1_decoy_002206,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])C([H])([H])C(=O)N2C([H])([H])C3(C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H])[C@]([H])(C(=O)N([H])[C@]([H])(c3nc4c([H])c([H])c(C([H])([H])[H])c([H])c4n3[H])C([H])([H])[H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H]
abl1_decoy_002207,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])C([H])([H])C(=O)N2C([H])([H])C3(C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C3([H])[H])[C@@]([H])(C(=O)N([H])[C@]([H])(c3nc4c([H])c([H])c(C([H])([H])[H])c([H])c4n3[H])C([H])([H])[H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H]
abl1_decoy_002208,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(c1[H])N(S(=O)(=O)c1c([H])c([H])c(Cl)c([H])c1[H])[C@]([H])(C([H])([H])OC(=O)N(C([H])([H])c1c([H])c([H])[n+]([H])c(N([H])[H])c1[H])C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H]
abl1_decoy_002209,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N2C(=O)C([H])([H])[C@]([H])(SC(N([H])/N=C(/c3c([H])c([H])c(OC([H])([H])[H])c(Br)c3[H])C([H])([H])[H])=[N+]([H])[H])C2=O)c([H])c([H])c1OC([H])([H])[H]
abl1_decoy_002210,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@@]1([H])N(c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C(=O)N(c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C(=O)[C@]1([H])[C@@]1([H])N([H])C([H])([H])C([H])([H])C2=c3c([H])c(OC([H])([H])[H])c([H])c([H])c3=[N+]([H])[C@@]21[H]
abl1_decoy_002211,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(c1[H])C(=O)N1[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])C([H])([H])[C@]3([H])OC([H])([H])C([H])([H])C3([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C3=c4c([H])c([H])c([H])c([H])c4=[N+]([H])[C@]3([H])[C@@]21[H]
abl1_decoy_002212,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C([H])([H])N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]2([H])N3C(=O)c4c([H])c([H])c([H])c([H])c4[C@]3([H])[C@@]3([H])C(=c4c([H])c([H])c([H])c([H])c4=[N+]3[H])C2([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
abl1_decoy_002213,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c2c(c([H])c3c1C([O-])=C(C(=O)N([H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])C([H])(C4([H])[N+]([H])=c5c([H])c([H])c([H])c([H])c5=[N+]4[H])C([H])([H])C1([H])[H])C([H])([H])N3C([H])([H])C([H])([H])[H])OC([H])([H])O2
abl1_decoy_002214,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])N2C(N([H])C([H])([H])C([H])([H])C3=c4c([H])c([H])c([H])c([H])c4=[N+]([H])C3([H])[H])=N[C@@]3([H])N(C([H])([H])[H])C(=O)N(C([H])([H])[H])C(=O)[C@@]23[H])c([H])c([H])c1Br
abl1_decoy_002215,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C2OC(N([H])[H])=C(C#N)[C@@]([H])(c3c([H])c(Br)c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])[C@]2([H])C(=O)N(C([H])([H])C([H])([H])c2c([H])n([H])c([H])[n+]2[H])[C@@]1([H])C([H])([H])[H]
abl1_decoy_002216,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(OC([H])([H])[H])c([H])c(N2C(=O)[C@]3([H])[C@@]([H])(C2=O)[C@]([H])(C([H])([H])C2=c4c([H])c([H])c([H])c([H])c4=[N+]([H])C2([H])[H])N([H])[C@@]32C(=O)N([H])c3c([H])c([H])c(F)c([H])c32)c1[H]
abl1_decoy_002217,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(OC([H])([H])[H])c([H])c(N2C(=O)[C@]3([H])[C@@]([H])(C2=O)[C@@]([H])(C([H])([H])C2=c4c([H])c([H])c([H])c([H])c4=[N+]([H])C2([H])[H])N([H])[C@@]32C(=O)N([H])c3c([H])c([H])c(F)c([H])c32)c1[H]
abl1_decoy_002218,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc(N(C(=O)C([H])([H])[H])c2c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c2[H])nc1C([H])([H])[N+]([H])([H])[C@]([H])(c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])C([H])([H])O2)C([H])(C([H])([H])[H])C([H])([H])[H]
abl1_decoy_002219,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C(/[H])C([H])([H])[N+]1([H])C([H])([H])C([H])([H])N(C(=O)[C@@]2([H])C([H])([H])N(c3c(-c4c([H])c([H])c([H])c([H])c4[H])c4c([H])c(Cl)c([H])c([H])c4n([H])c3=O)C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H])c1c([H])c([H])c([H])c([H])c1[H]
abl1_decoy_002220,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@]12C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])[C@]([H])(c1c([H])c([H])c(F)c([H])c1[H])[N@+]([H])(C([H])([H])C(=O)N([H])c1sc3c(c1C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H]
abl1_decoy_002221,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([C@@]([H])(c2c([H])c(Cl)c(OC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c(OC([H])([H])C([H])([H])[H])c2[H])N([H])c2c([H])c(C([H])([H])[H])c([H])c([H])[n+]2[H])c([H])c([H])c2c([H])c([H])c([H])nc12
abl1_decoy_002222,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(-c2c([H])c([H])c([H])c([H])c2N([H])C(=O)C([H])([H])OC(=O)C2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c(C(F)(F)F)c([H])[n+]3[H])C([H])([H])C2([H])[H])c([H])c1[H]
abl1_decoy_002223,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(-n2c(=O)c(N([H])C(=O)[C@@]([H])(C([H])([H])[H])[N+]([H])([H])[C@]([H])(c3c([H])c([H])c(C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c3[H])C([H])(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])[H])n2C([H])([H])[H])c([H])c1[H]
abl1_decoy_002224,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c1C([H])([H])[N@+]1([H])C([H])([H])C([H])([H])[C@@]([H])([C@]2(C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C(=O)N(C([H])([H])C#CC([H])([H])[H])C(=O)N2[H])C([H])([H])C1([H])[H]
abl1_decoy_002225,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(-c2c(C(=O)N([H])[C@@]3([H])C([H])([H])[C@@]([H])(C(=O)OC([H])([H])[H])[N@@+]([H])(C([H])([H])c4c([H])c([H])c([H])c(C([H])([H])[H])c4[H])C3([H])[H])n([H])c3c([H])c([H])c(Cl)c([H])c23)c([H])c1[H]
abl1_decoy_002226,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(=O)c(Oc3c([H])c([H])c([H])c([H])c3[H])c(C(F)(F)F)oc2c1C([H])([H])[N+]([H])([H])[C@@]([H])(C(=O)OC([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
abl1_decoy_002227,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O/C(=C1/C(=O)C(=O)N(C([H])([H])C([H])([H])[N+]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])[C@@]1([H])c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
abl1_decoy_002228,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])n2nnnc2[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])[N@+]([H])(C([H])([H])c2c([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3n([H])c2=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
abl1_decoy_002229,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(C([H])([H])[H])c([H])c2c([H])c(C([H])([H])[N@+]([H])(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])[C@]([H])(c3nnnn3C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])c(=O)n([H])c2c1C([H])([H])[H]
abl1_decoy_002230,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc2c([H])c3oc(=O)c(C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])[H])c3c([H])c2c1-c1c([H])c([H])c(F)c([H])c1[H]
