complex_name,protein_path,protein_sequence,ligand_description
abl1_active_000069,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c([H])c2c1C(=O)/C(=C(\[H])c1c([H])n(C([H])([H])[H])c3nc([H])c([H])c(-c4c([H])c([H])c(C(=O)N([H])C([H])([H])C([H])([H])O[H])c([H])c4[H])c13)O2
abl1_active_000070,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(Cl)c([H])c(N([H])c2c3c(N([H])[H])nc(N([H])[H])nc3nn2[H])c1[H]
abl1_active_000071,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(Cl)c([H])c(N([H])c2nn([H])c3nc(N([H])[H])nc(N([H])[H])c23)c1[H]
abl1_active_000072,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])[H])c2c(-c3c([H])nc4c(c3[H])c([H])c([H])n4[H])nn(C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2n1
abl1_active_000073,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])C(=O)N([H])c2c(Cl)c([H])c([H])c([H])c2Cl)c([H])c(N([H])c2c([H])c([H])c(OC([H])([H])C([H])([H])[N+]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])n1
abl1_active_000074,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])c2c([H])c([H])c([H])c([N+](=O)[O-])c2[H])nc(-c2sc(N([H])[H])nc2C([H])([H])[H])c1[H]
abl1_active_000075,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c([C@]([H])(Cl)C([H])([H])n2nc([H])c3c(N([H])c4c([H])c([H])c([H])c(Cl)c4[H])nc(SC([H])([H])C([H])([H])[H])nc32)c([H])c1[H]
abl1_active_000076,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c([C@@]([H])(Cl)C([H])([H])n2nc([H])c3c(N([H])c4c([H])c([H])c([H])c(Cl)c4[H])nc(SC([H])([H])C([H])([H])[H])nc32)c([H])c1[H]
abl1_active_000077,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc([H])c(-c2nc(N([H])c3c([H])c(N([H])C(=O)c4c([H])c([H])c(C([H])([H])N5C([H])([H])C([H])([H])[C@@]([H])([N+]([H])(C([H])([H])[H])C([H])([H])[H])C5([H])[H])c(C(F)(F)F)c4[H])c([H])c([H])c3C([H])([H])[H])nc([H])c2[H])c([H])n1
abl1_active_000078,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc([H])c(-c2nc(N([H])c3c([H])c(N([H])C(=O)c4c([H])c([H])c(C([H])([H])[N@+]5([H])C([H])([H])C([H])([H])[C@@]([H])(N(C([H])([H])[H])C([H])([H])[H])C5([H])[H])c(C(F)(F)F)c4[H])c([H])c([H])c3C([H])([H])[H])nc([H])c2[H])c([H])n1
abl1_active_000079,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C(/[H])n1c([H])nc2c([H])nc([H])nc21)c1c([H])c(C(=O)N([H])c2nc([H])c([H])c(C(F)(F)F)c2[H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000080,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(F)c(C(=O)n2nc(N([H])c3c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c3[H])nc2N([H])[H])c(F)c1[H]
abl1_active_000081,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nn([H])c([H])c1-c1c([H])nc2c([H])nc(-c3c([H])c([H])c(C([H])([H])[N+]([H])([H])[H])c([H])c3[H])c([H])n12
abl1_active_000082,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)N([H])c3c([H])c([H])c(Cl)c(C(F)(F)F)c3[H])c([H])c([H])c2C([H])([H])[H])nc(-c2c([H])nc([H])c([H])c2[H])c1[H]
abl1_active_000083,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c(-c3c([H])oc(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c3[H])c(OC([H])([H])[H])c([H])c2c(N([H])c2c([H])c(OC([H])([H])[H])c(Cl)c([H])c2Cl)c1C#N
abl1_active_000084,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])c2c([H])c([H])c([H])c(OC(F)(F)C([H])(F)F)c2[H])nc(-c2c([H])c([H])c([H])c3c2c([H])c([H])n3C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H])c1[H]
abl1_active_000085,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nn2c(C#Cc3c([H])c(C(=O)N([H])c4c([H])c([H])c([H])c(C(F)(F)F)c4[H])c([H])c([H])c3C([H])([H])[H])c([H])nc2c([H])c1[H]
abl1_active_000086,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nn2c(C#Cc3c([H])c(C(=O)N([H])c4c([H])c([H])c(C([H])([H])N5C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C5([H])[H])c(C5([H])C([H])([H])C5([H])[H])c4[H])c([H])c([H])c3C([H])([H])[H])c([H])nc2c([H])c1[H]
abl1_active_000087,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nn2c(C#Cc3c([H])c(C(=O)N([H])c4c([H])c([H])c(C([H])([H])[N+]5([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C5([H])[H])c(C5([H])C([H])([H])C5([H])[H])c4[H])c([H])c([H])c3C([H])([H])[H])c([H])nc2c([H])c1[H]
abl1_active_000088,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])c2nc(C([H])([H])[H])nc(C([H])([H])[H])c2[H])sc1C(=O)N([H])c1c(Cl)c([H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000089,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@@]([H])(c1c([H])c([H])c(C([H])([H])N2C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])C2([H])[H])c(C(F)(F)F)c1[H])N([H])c1c([H])c([H])c(C([H])([H])[H])c(N([H])c2nc([H])c([H])c(-c3c([H])nc([H])nc3[H])n2)c1[H]
abl1_active_000090,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@@]([H])(c1c([H])c([H])c(C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])C2([H])[H])c(C(F)(F)F)c1[H])N([H])c1c([H])c([H])c(C([H])([H])[H])c(N([H])c2nc([H])c([H])c(-c3c([H])nc([H])nc3[H])n2)c1[H]
abl1_active_000091,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@]([H])(c1c([H])c([H])c(C([H])([H])N2C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])C2([H])[H])c(C(F)(F)F)c1[H])N([H])c1c([H])c([H])c(C([H])([H])[H])c(N([H])c2nc([H])c([H])c(-c3c([H])nc([H])nc3[H])n2)c1[H]
abl1_active_000092,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@]([H])(c1c([H])c([H])c(C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])C2([H])[H])c(C(F)(F)F)c1[H])N([H])c1c([H])c([H])c(C([H])([H])[H])c(N([H])c2nc([H])c([H])c(-c3c([H])nc([H])nc3[H])n2)c1[H]
abl1_active_000093,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c([H])c([H])c([H])n2c1C#Cc1c([H])c(C(=O)N([H])c2c([H])c(C(F)(F)F)c([H])c(C([H])([H])N3C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c2[H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000094,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c([H])c([H])c([H])n2c1C#Cc1c([H])c(C(=O)N([H])c2c([H])c(C(F)(F)F)c([H])c(C([H])([H])[N+]3([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])c2[H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000095,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(N2C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c2c(nc(-c3c(N([H])[H])c4c(F)c([H])c([H])c([H])c4n([H])c3=O)n2[H])c1[H]
abl1_active_000096,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c2c(nc(-c3c(N([H])[H])c4c(F)c([H])c([H])c([H])c4n([H])c3=O)n2[H])c1[H]
abl1_active_000097,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])c2c([H])c([H])c(N3C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c2[H])nc2c1C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])c1c(C(=O)N([H])C([H])([H])[H])nn(C([H])([H])[H])c1-2
abl1_active_000098,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])c2c([H])c([H])c(N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c2[H])nc2c1C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])c1c(C(=O)N([H])C([H])([H])[H])nn(C([H])([H])[H])c1-2
abl1_active_000099,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])c2c(Cl)c([H])c([H])c3c2OC([H])([H])O3)c2c(OC3([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c(OC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c2n1
abl1_active_000100,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N(c2nc(C([H])([H])[H])[n+]([H])c(N([H])c3nc([H])c(C(=O)N([H])c4c(Cl)c([H])c([H])c([H])c4C([H])([H])[H])s3)c2[H])C([H])([H])C1([H])[H]
abl1_active_000101,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC([H])([H])C([H])([H])[N+]1([H])C([H])([H])C([H])([H])N(c2c([H])c(N([H])c3nc([H])c(C(=O)N([H])c4c(Cl)c([H])c([H])c([H])c4C([H])([H])[H])s3)nc(C([H])([H])[H])[n+]2[H])C([H])([H])C1([H])[H]
abl1_active_000102,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC([H])([H])C([H])([H])[N+]1([H])C([H])([H])C([H])([H])N(c2nc(C([H])([H])[H])nc(N([H])c3nc([H])c(C(=O)N([H])c4c(Cl)c([H])c([H])c([H])c4C([H])([H])[H])s3)c2[H])C([H])([H])C1([H])[H]
abl1_active_000103,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N(c2nc(C([H])([H])[H])nc(N([H])c3nc([H])c(C(=O)N([H])c4c(Cl)c([H])c([H])c([H])c4C([H])([H])[H])s3)c2[H])C([H])([H])C1([H])[H]
abl1_active_000104,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N(c2c([H])c(N([H])c3nc([H])c(C(=O)N([H])c4c(Cl)c([H])c([H])c([H])c4C([H])([H])[H])s3)nc(C([H])([H])[H])[n+]2[H])C([H])([H])C1([H])[H]
abl1_active_000105,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c(OC([H])([H])[C@]3([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c(OC([H])([H])[H])c([H])c2c(N([H])c2c([H])c(OC([H])([H])[H])c(Cl)c([H])c2Cl)c1C#N
abl1_active_000106,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nn2c(C([H])([H])C([H])([H])c3c([H])c(C(=O)N([H])c4c([H])c([H])c(C([H])([H])N5C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C5([H])[H])c(C(F)(F)F)c4[H])c([H])c([H])c3C([H])([H])[H])c([H])nc2c([H])c1[H]
abl1_active_000107,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nn2c(C([H])([H])C([H])([H])c3c([H])c(C(=O)N([H])c4c([H])c([H])c(C([H])([H])[N+]5([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C5([H])[H])c(C(F)(F)F)c4[H])c([H])c([H])c3C([H])([H])[H])c([H])nc2c([H])c1[H]
abl1_active_000108,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c(OC([H])([H])[C@]3([H])C([H])([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C3([H])[H])c(OC([H])([H])[H])c([H])c2c(N([H])c2c([H])c(OC([H])([H])[H])c(Cl)c([H])c2Cl)c1C#N
abl1_active_000109,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c(OC([H])([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C3([H])[H])c(OC([H])([H])[H])c([H])c2c(N([H])c2c([H])c(OC([H])([H])[H])c(Cl)c([H])c2Cl)c1C#N
abl1_active_000110,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C(/[H])n1c([H])nc2c(N([H])c3c([H])c([H])c(P(=O)(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])nc([H])nc21)c1c(C([H])([H])[H])c([H])c([H])c2c1c([H])nn2[H]
abl1_active_000111,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C(/[H])n1c([H])nc2c(N([H])c3c([H])c([H])c(P(=O)(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])nc([H])nc21)c1c(C([H])([H])[H])c([H])c([H])c2nn([H])c([H])c12
abl1_active_000112,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C(/[H])n1c([H])nc2c(N([H])c3c([H])c([H])c(P(=O)(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])nc(N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])nc21)c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000113,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c([H])c([H])c([H])n2c1C#Cc1c([H])c(C(=O)N([H])c2c([H])c([H])c(C([H])([H])N3C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c(C(F)(F)F)c2[H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000114,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c([H])c([H])c([H])n2c1C#Cc1c([H])c(C(=O)N([H])c2c([H])c([H])c(C([H])([H])[N+]3([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])c(C(F)(F)F)c2[H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000115,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c([H])c([H])c([H])n2c1C#Cc1c([H])c(C(=O)N([H])c2c([H])c(-n3c([H])nc(C([H])([H])[N+]4([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c3[H])c([H])c(C(F)(F)F)c2[H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000116,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c(c([H])c1C#Cc1c([H])c(C(=O)N([H])c3c([H])c([H])c(C([H])([H])N4C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C4([H])[H])c(C(F)(F)F)c3[H])c([H])c([H])c1C([H])([H])[H])c([H])c([H])n2[H]
abl1_active_000117,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c(c([H])c1C#Cc1c([H])c(C(=O)N([H])c3c([H])c([H])c(C([H])([H])[N+]4([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C4([H])[H])c(C(F)(F)F)c3[H])c([H])c([H])c1C([H])([H])[H])c([H])c([H])n2[H]
abl1_active_000118,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=NN=C2C1=C(N([H])[H])N(c1c([H])c([H])c(Cl)c([H])c1[H])C([H])([H])N2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
abl1_active_000119,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=N[N+]([H])=C2C1=C(N([H])[H])N(c1c([H])c([H])c(Cl)c([H])c1[H])C([H])([H])N2C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
abl1_active_000120,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])c2c([H])c([H])c([H])c(N([H])[H])c2[H])nc(-c2c([H])c([H])nc([H])c2[H])c1[H]
abl1_active_000121,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(N([H])C(=O)c2c([H])c([H])c(C([H])([H])[H])c(C#Cn3c([H])nc4c(N([H])C5([H])C([H])([H])C5([H])[H])c([H])c([H])c([H])c43)c2[H])noc1C(F)(F)F
abl1_active_000122,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(N([H])C(=O)c2c([H])c([H])c(C([H])([H])[H])c(C#Cn3c([H])[n+]([H])c4c(N([H])C5([H])C([H])([H])C5([H])[H])c([H])c([H])c([H])c43)c2[H])noc1C(F)(F)F
abl1_active_000123,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc([H])c(-c2c(C#N)c(SC([H])([H])C(=O)c3c([H])c([H])c([H])c([H])c3[H])nc(N([H])[H])c2C#N)c1[H]
abl1_active_000124,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc([H])c(C([H])([H])C([H])([H])C([H])([H])Oc2c(OC([H])([H])[H])c([H])c3c(N([H])[C@]4([H])C([H])([H])[C@@]4([H])c4c([H])c([H])c([H])c([H])c4[H])c(C#N)c([H])nc3c2[H])c([H])c1[H]
abl1_active_000125,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])C([H])([H])[H])nc2c1C([H])([H])N(c1c([H])c(N([H])C(=O)c3c([H])c(-n4c([H])nc(C([H])([H])[H])c4[H])c([H])c(C(F)(F)F)c3[H])c([H])c([H])c1C([H])([H])[H])C(=O)N2C([H])([H])[H]
abl1_active_000126,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])C([H])([H])[H])nc2c1C([H])([H])N(c1c([H])c(N([H])C(=O)c3c([H])c(-n4c([H])c(C([H])([H])[H])[n+]([H])c4[H])c([H])c(C(F)(F)F)c3[H])c([H])c([H])c1C([H])([H])[H])C(=O)N2C([H])([H])[H]
abl1_active_000127,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])Oc2c(OC([H])([H])[H])c([H])c3c(c(-c4nc5c([H])c(N6C([H])([H])C([H])([H])C([H])([N+]7([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C7([H])[H])C([H])([H])C6([H])[H])c([H])c([H])c5n4[H])nn3[H])c2[H])c([H])c1[H]
abl1_active_000128,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])Oc2c(OC([H])([H])[H])c([H])c3c(c(-c4nc5c([H])c([H])c(N6C([H])([H])C([H])([H])C([H])([N+]7([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C7([H])[H])C([H])([H])C6([H])[H])c([H])c5n4[H])nn3[H])c2[H])c([H])c1[H]
abl1_active_000129,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c(Cl)c(-c2c([H])c(C([H])([H])[H])c3nc(N([H])c4c([H])c([H])c(S(=O)(=O)N(C([H])([H])[H])C([H])([H])C([H])([H])N5C([H])([H])C([H])([H])OC([H])([H])C5([H])[H])c([H])c4[H])nnc3c2[H])c1[H]
abl1_active_000130,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c(Cl)c(-c2c([H])c(C([H])([H])[H])c3nc(N([H])c4c([H])c([H])c(S(=O)(=O)N(C([H])([H])[H])C([H])([H])C([H])([H])[N+]5([H])C([H])([H])C([H])([H])OC([H])([H])C5([H])[H])c([H])c4[H])nnc3c2[H])c1[H]
abl1_active_000131,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC([H])([H])[C@]1([H])O[C@]([H])(Oc2c([H])c([H])c(N([H])c3nc([H])c4c([H])c(-c5c(Cl)c([H])c([H])c([H])c5Cl)c(=O)n(C([H])([H])[H])c4n3)c([H])c2[H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H]
abl1_active_000132,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c(Cl)c(-c2c([H])c(C([H])([H])[H])c3nc(N([H])c4c([H])c([H])c(S(=O)(=O)N5C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C5([H])[H])c([H])c4[H])nnc3c2[H])c1[H]
abl1_active_000133,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c(Cl)c(-c2c([H])c(C([H])([H])[H])c3nc(N([H])c4c([H])c([H])c(S(=O)(=O)N5C([H])([H])C([H])([H])N([H])C([H])([H])C5([H])[H])c([H])c4[H])nnc3c2[H])c1[H]
abl1_active_000134,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)N([H])c3c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])nn3-c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c([H])c([H])c2C([H])([H])[H])nc(-c2c([H])nc([H])c([H])c2[H])c1[H]
abl1_active_000135,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c(OC([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c(OC([H])([H])[H])c([H])c2c(N([H])c2c([H])c(OC([H])([H])[H])c(Cl)c([H])c2Cl)c1C#N
abl1_active_000136,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c(OC([H])([H])C([H])([H])C([H])([H])[N+]3([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])c(OC([H])([H])[H])c([H])c2c(N([H])c2c([H])c(OC([H])([H])[H])c(Cl)c([H])c2Cl)c1C#N
