ligand_id,pose_exists,pocket_in,frac_atoms_within_4A,min_dist_to_pocket_A,clash_count
abl1_decoy_001478,True,False,0.2571428571428571,1.6269724828650298,1
abl1_decoy_001479,True,True,0.8918918918918919,2.3734694015301723,0
abl1_decoy_001480,True,False,0.0,4.568702294962982,3
abl1_decoy_001481,True,False,0.0,7.3823451267195574,0
abl1_decoy_001482,True,True,0.8333333333333334,1.9052813256839527,1
abl1_decoy_001483,True,False,0.0,22.593666696001335,0
abl1_decoy_001484,True,True,0.8,2.378930225962922,0
abl1_decoy_001485,True,False,0.0,6.030657963273992,0
abl1_decoy_001486,True,False,0.0,7.865649237666272,0
abl1_decoy_001487,True,False,0.0,5.855968887383196,1
abl1_decoy_001488,True,True,0.9090909090909091,1.8459821532181726,2
abl1_decoy_001489,True,True,1.0,0.8698846992561708,5
abl1_decoy_001490,True,False,0.0,11.763990209958521,1
abl1_decoy_001491,True,False,0.0,10.729966994823421,3
abl1_decoy_001492,True,True,0.9259259259259259,1.6847198105323034,4
abl1_decoy_001493,True,False,0.0,4.737056801432719,7
abl1_decoy_001494,True,False,0.0,6.565351766661097,1
abl1_decoy_001495,True,False,0.0,5.951508611268238,2
abl1_decoy_001496,True,False,0.0,4.971393688896503,5
abl1_decoy_001497,True,True,0.967741935483871,2.2520826472401048,0
abl1_decoy_001498,True,True,0.8285714285714286,0.5542314588689438,4
abl1_decoy_001499,True,False,0.0,5.2212732173292755,5
abl1_decoy_001500,True,False,0.0,22.242130592863624,2
abl1_decoy_001501,True,False,0.0,4.787419783139975,4
abl1_decoy_001502,True,True,0.9428571428571428,1.2485585729151845,3
abl1_decoy_001503,True,False,0.0,22.224924744304534,0
abl1_decoy_001504,True,True,0.9142857142857143,0.7325034197872373,1
abl1_decoy_001505,True,True,0.972972972972973,1.652470580676098,3
abl1_decoy_001506,True,False,0.0,5.11255858646138,1
abl1_decoy_001507,True,True,0.8888888888888888,2.0185136338405036,0
abl1_decoy_001508,True,False,0.0,4.213604409528734,0
abl1_decoy_001509,True,False,0.0,7.821656938270815,6
abl1_decoy_001510,True,True,1.0,2.0104338288041204,0
abl1_decoy_001511,True,False,0.0,22.234075530365548,3
abl1_decoy_001512,True,False,0.0,20.180623264408855,0
abl1_decoy_001513,True,False,0.0,6.13050223228081,0
abl1_decoy_001514,True,False,0.0,10.468087482439191,3
abl1_decoy_001515,True,True,0.9444444444444444,1.5966002035575462,2
abl1_decoy_001516,True,False,0.02702702702702703,3.4794349153274875,6
abl1_decoy_001517,True,False,0.0,5.382302644779463,1
abl1_decoy_001518,True,False,0.034482758620689655,3.8811501091815543,1
abl1_decoy_001519,True,False,0.02857142857142857,3.790218133564346,0
abl1_decoy_001520,True,False,0.0,18.265917986512477,0
abl1_decoy_001521,True,False,0.0,16.53163647737271,0
abl1_decoy_001522,True,True,0.8108108108108109,1.8839261503572795,5
abl1_decoy_001523,True,False,0.0,7.496162860423992,1
abl1_decoy_001524,True,False,0.0,7.8510243414474274,0
abl1_decoy_001525,True,True,0.9393939393939394,1.4032143278915017,8
abl1_decoy_001526,True,False,0.02702702702702703,3.1968912368111604,3
abl1_decoy_001527,True,False,0.0,22.27371594817533,0
abl1_decoy_001528,True,False,0.0,11.020229564759529,0
abl1_decoy_001529,True,False,0.0,8.195471067608013,1
abl1_decoy_001530,True,False,0.0,10.729457933185628,4
abl1_decoy_001531,True,False,0.0,5.214206413252164,4
abl1_decoy_001532,True,False,0.0,10.043303970805622,1
abl1_decoy_001533,True,False,0.0,6.248237279425293,1
abl1_decoy_001534,True,False,0.03225806451612903,3.5980866665493214,2
abl1_decoy_001535,True,False,0.0,7.5938115462526445,0
abl1_decoy_001536,True,True,0.9736842105263158,0.5260016064614241,10
abl1_decoy_001537,True,False,0.0,9.020614136520862,0
abl1_decoy_001538,True,True,0.9166666666666666,2.0594642531493483,0
abl1_decoy_001539,True,False,0.0,5.563147933499521,13
abl1_decoy_001540,True,False,0.2571428571428571,2.1411761137281533,0
abl1_decoy_001541,True,False,0.0,22.85463003025864,0
abl1_decoy_001542,True,False,0.0,7.1964572422824835,0
abl1_decoy_001543,True,True,0.8235294117647058,1.6309520440527974,1
abl1_decoy_001544,True,False,0.0,7.799385151407772,0
abl1_decoy_001545,True,False,0.05263157894736842,2.7165985827869368,0
abl1_decoy_001546,True,False,0.0,6.315390240515625,1
abl1_decoy_001547,True,True,0.9705882352941176,0.6573929342486128,5
abl1_decoy_001548,True,False,0.0,9.477824710871161,2
abl1_decoy_001549,True,False,0.058823529411764705,2.991097208383569,1
abl1_decoy_001550,True,False,0.0,4.207040390821082,1
abl1_decoy_001551,True,True,0.9411764705882353,0.7334953919418999,6
abl1_decoy_001552,True,False,0.0,4.1449310742158305,4
abl1_decoy_001553,True,False,0.0,6.276556293860511,2
abl1_decoy_001554,True,False,0.0,5.292405626933749,2
abl1_decoy_001555,True,False,0.0,23.86256345512778,0
abl1_decoy_001556,True,True,0.6764705882352942,2.224114524928965,2
abl1_decoy_001557,True,False,0.0,22.91642180511608,1
abl1_decoy_001558,True,False,0.0,4.579227101815326,0
abl1_decoy_001559,True,False,0.0,5.682119701308661,2
abl1_decoy_001560,True,False,0.0,5.148351171977296,0
abl1_decoy_001561,True,True,0.9428571428571428,2.2340734231443693,0
abl1_decoy_001562,True,True,0.9411764705882353,0.8008909289035542,4
abl1_decoy_001563,True,True,0.9444444444444444,1.7914373056291983,1
abl1_decoy_001564,True,True,0.9090909090909091,1.428988082525532,2
abl1_decoy_001565,True,False,0.0,4.644198128848511,1
abl1_decoy_001566,True,False,0.0,16.365713162279242,1
abl1_decoy_001567,True,False,0.0,5.675279794864742,5
abl1_decoy_001568,True,False,0.0,6.349901181908266,0
abl1_decoy_001569,True,False,0.0,4.350792942671486,2
abl1_decoy_001570,True,False,0.0,6.153202212669435,3
abl1_decoy_001571,True,True,1.0,1.1590024417575673,5
abl1_decoy_001572,True,False,0.0,14.890703928626072,0
abl1_decoy_001573,True,False,0.0,11.040548102789101,0
abl1_decoy_001574,True,False,0.0,5.174359649270624,3
abl1_decoy_001575,True,True,0.96875,1.5474680125934726,2
abl1_decoy_001576,True,False,0.0,22.047183387906944,0
abl1_decoy_001577,True,True,0.972972972972973,0.9645058579397018,3
abl1_decoy_001578,True,True,0.8333333333333334,2.564959543540599,0
abl1_decoy_001579,True,False,0.0,5.901493413535256,6
abl1_decoy_001580,True,False,0.0,5.632944453835845,1
abl1_decoy_001581,True,True,0.9142857142857143,1.7901868198598705,1
abl1_decoy_001582,True,False,0.0,10.685801993767244,1
abl1_decoy_001583,True,False,0.0,6.864368449464233,3
abl1_decoy_001584,True,False,0.08823529411764706,3.7355072399876295,1
abl1_decoy_001585,True,False,0.0,4.731258290349406,0
abl1_decoy_001586,True,False,0.0,22.280989680667236,1
abl1_decoy_001587,True,False,0.0,19.38738300158121,2
abl1_decoy_001588,True,True,0.9696969696969697,1.3663428925419854,2
abl1_decoy_001589,True,True,0.84375,2.1124930295743023,0
abl1_decoy_001590,True,True,0.6756756756756757,2.093596938285877,0
abl1_decoy_001591,True,True,0.9722222222222222,2.283713968517073,0
abl1_decoy_001592,True,False,0.0,21.259738635505375,0
abl1_decoy_001593,True,False,0.0,5.385451175157008,1
abl1_decoy_001594,True,False,0.0,7.63130845268359,1
abl1_decoy_001595,True,False,0.0,17.862556686823975,0
abl1_decoy_001596,True,False,0.11428571428571428,3.0225513477855097,0
abl1_decoy_001597,True,True,0.7419354838709677,2.5029089795675747,0
abl1_decoy_001598,True,True,0.9117647058823529,1.5582517030313183,2
abl1_decoy_001599,True,False,0.0,4.519025741241136,0
abl1_decoy_001600,True,False,0.0,21.412677845612865,0
abl1_decoy_001601,True,False,0.0,6.846741246023541,0
abl1_decoy_001602,True,True,0.918918918918919,1.0781125358699786,2
abl1_decoy_001603,True,True,0.7567567567567568,0.3832467873316112,4
abl1_decoy_001604,True,True,0.9354838709677419,1.2906399769106816,7
abl1_decoy_001605,True,False,0.0,22.15887852103531,0
abl1_decoy_001606,True,False,0.0,18.48785632408474,2
abl1_decoy_001607,True,False,0.0,5.690317000835717,1
abl1_decoy_001608,True,True,0.9714285714285714,0.9853412860527057,2
abl1_decoy_001609,True,False,0.0,4.461307456340574,5
abl1_decoy_001610,True,False,0.0,23.193761060681812,0
abl1_decoy_001611,True,False,0.0,8.312251990285183,0
abl1_decoy_001612,True,True,0.9696969696969697,1.8226527562868349,1
abl1_decoy_001613,True,False,0.0,7.714654885994577,1
abl1_decoy_001614,True,False,0.0,17.56894861282257,0
abl1_decoy_001615,True,False,0.0,9.070955749533784,1
abl1_decoy_001616,True,True,0.8620689655172413,2.141896171619904,0
abl1_decoy_001617,True,True,0.9411764705882353,1.8480522882213049,3
abl1_decoy_001618,True,False,0.0,5.066911661949514,7
abl1_decoy_001619,True,False,0.0,4.87125571490555,2
abl1_decoy_001620,True,False,0.0,11.53232943728196,0
abl1_decoy_001621,True,False,0.0,21.515480305352234,0
abl1_decoy_001622,True,False,0.0,4.89399632304725,1
abl1_decoy_001623,True,True,0.9411764705882353,1.1375635630592273,6
abl1_decoy_001624,True,True,0.6470588235294118,1.860995349268774,1
abl1_decoy_001625,True,False,0.0,7.369651642377679,0
abl1_decoy_001626,True,False,0.0,5.4514329097953675,0
abl1_decoy_001627,True,True,0.8181818181818182,1.2867722758903353,2
abl1_decoy_001628,True,False,0.03333333333333333,3.861325023874576,5
abl1_decoy_001629,True,False,0.0,5.774635255148156,4
abl1_decoy_001630,True,False,0.0,4.700727334147343,5
abl1_decoy_001631,True,False,0.0,23.50747306241145,0
abl1_decoy_001632,True,True,0.9375,1.4827302687947002,3
abl1_decoy_001633,True,True,0.696969696969697,2.257269259525765,2
abl1_decoy_001634,True,False,0.06451612903225806,2.7352563261968688,3
abl1_decoy_001635,True,False,0.0,5.325064715099714,0
abl1_decoy_001636,True,False,0.0,7.444708986924875,3
abl1_decoy_001637,True,False,0.0,21.989695439000513,0
abl1_decoy_001638,True,True,0.8709677419354839,2.524374906783855,0
abl1_decoy_001639,True,False,0.0,5.897786457646631,2
abl1_decoy_001640,True,False,0.0,16.021024999044222,0
abl1_decoy_001641,True,True,0.9629629629629629,1.715883160357955,1
abl1_decoy_001642,True,False,0.0,6.27547121497661,0
abl1_decoy_001643,True,False,0.0,7.293544829505058,1
abl1_decoy_001644,True,False,0.0,22.26973210211564,1
abl1_decoy_001645,True,False,0.0,4.5521722704660466,6
abl1_decoy_001646,True,True,0.8333333333333334,2.2545932316052033,0
abl1_decoy_001647,True,False,0.0,7.548788410069526,1
abl1_decoy_001648,True,False,0.0,6.058559210736493,0
abl1_decoy_001649,True,True,1.0,1.1668038652661379,3
abl1_decoy_001650,True,True,0.8235294117647058,2.7381158960131695,0
abl1_decoy_001651,True,False,0.0,10.921474864229648,0
abl1_decoy_001652,True,False,0.0,15.431314177995342,1
abl1_decoy_001653,True,True,0.9705882352941176,0.39784772212493563,4
abl1_decoy_001654,True,False,0.0,19.214670452027015,1
abl1_decoy_001655,True,False,0.0,4.901174190946492,2
abl1_decoy_001656,True,False,0.0,4.447982124514441,2
abl1_decoy_001657,True,True,0.9393939393939394,0.47056971853275825,3
abl1_decoy_001658,True,True,1.0,2.095193370550796,0
abl1_decoy_001659,True,True,0.7352941176470589,1.4546316269076507,2
abl1_decoy_001660,True,True,0.8285714285714286,2.113682021970191,0
abl1_decoy_001661,True,False,0.0,5.655622153220632,1
abl1_decoy_001662,True,False,0.0,9.605551854006098,0
abl1_decoy_001663,True,False,0.0,4.452449615661025,1
abl1_decoy_001664,True,False,0.0,8.957702885226773,2
abl1_decoy_001665,True,False,0.0,5.038300003969594,3
abl1_decoy_001666,True,False,0.0,22.657467110645882,0
abl1_decoy_001667,True,False,0.0,4.2316017168443425,9
abl1_decoy_001668,True,False,0.05263157894736842,3.3351367558167677,3
abl1_decoy_001669,True,False,0.0,5.297395309961301,4
abl1_decoy_001670,True,False,0.0,7.184855591450673,1
abl1_decoy_001671,True,False,0.0,23.335521013682126,0
abl1_decoy_001672,True,True,0.972972972972973,1.6626954832440004,4
abl1_decoy_001673,True,False,0.0,7.433023579943763,2
abl1_decoy_001674,True,False,0.02631578947368421,3.8985313375680315,2
abl1_decoy_001675,True,False,0.0,21.281295752138774,0
abl1_decoy_001676,True,False,0.0,4.664707419549484,2
abl1_decoy_001677,True,False,0.0,5.097482769956168,2
abl1_decoy_001678,True,True,0.96875,1.2242026302863434,3
abl1_decoy_001679,True,False,0.0,21.663387965412984,1
abl1_decoy_001680,True,False,0.0,11.6685192933808,4
abl1_decoy_001681,True,False,0.0,9.112129398225202,1
abl1_decoy_001682,True,True,0.7567567567567568,2.4628691946589445,0
abl1_decoy_001683,True,True,0.96875,1.5433236115604527,1
abl1_decoy_001684,True,False,0.0,4.240406551263688,0
abl1_decoy_001685,True,True,1.0,1.2387944260449364,5
abl1_decoy_001686,True,False,0.5833333333333334,1.5767946251810994,2
abl1_decoy_001687,True,False,0.0,8.14665526581308,0
abl1_decoy_001688,True,False,0.0,4.185344493587118,1
abl1_decoy_001689,True,False,0.0,4.925134911857745,2
abl1_decoy_001690,True,False,0.0,6.758985727163507,0
abl1_decoy_001691,True,False,0.0,6.271653653543059,3
abl1_decoy_001692,True,False,0.05263157894736842,3.5852106744234704,5
abl1_decoy_001693,True,False,0.0,4.745563635649615,2
abl1_decoy_001694,True,False,0.7435897435897436,2.2046130250000777,0
abl1_decoy_001695,True,False,0.0,5.495113446508633,0
abl1_decoy_001696,True,False,0.0,22.660893004469177,1
abl1_decoy_001697,True,False,0.0,6.597288902268869,0
abl1_decoy_001698,True,False,0.0,4.271871205923701,2
abl1_decoy_001699,True,True,0.8333333333333334,1.9753854661812211,1
abl1_decoy_001700,True,False,0.0,4.107675817296199,0
abl1_decoy_001701,True,False,0.0,5.281225638997069,7
abl1_decoy_001702,True,False,0.0,5.623084609002429,1
abl1_decoy_001703,True,False,0.0,7.875047078589435,1
abl1_decoy_001704,True,True,0.8333333333333334,2.144971293514205,0
abl1_decoy_001705,True,False,0.0,21.82698658954094,0
abl1_decoy_001706,True,False,0.05405405405405406,3.1834124552121743,2
abl1_decoy_001707,True,True,0.9444444444444444,0.8373431674050965,6
abl1_decoy_001708,True,False,0.0,4.10365682166528,1
abl1_decoy_001709,True,False,0.0,19.367689359859117,0
abl1_decoy_001710,True,False,0.0,7.935061484953977,3
abl1_decoy_001711,True,True,0.972972972972973,1.2848182634131566,5
abl1_decoy_001712,True,False,0.0,5.625893206416204,1
abl1_decoy_001713,True,False,0.0,8.867396922434455,0
abl1_decoy_001714,True,False,0.0,7.179367428959183,0
abl1_decoy_001715,True,False,0.10526315789473684,2.755919850068213,0
abl1_decoy_001716,True,False,0.0,8.495089059568475,0
abl1_decoy_001717,True,False,0.0,21.943153987747525,0
abl1_decoy_001718,True,True,1.0,0.9210111019960611,9
abl1_decoy_001719,True,False,0.0,4.438045724189871,1
abl1_decoy_001720,True,False,0.0,10.38408688378521,0
abl1_decoy_001721,True,False,0.0,4.7065112546343695,1
abl1_decoy_001722,True,False,0.0,4.615187499983071,1
abl1_decoy_001723,True,False,0.0,21.514560510733187,0
abl1_decoy_001724,True,False,0.0,11.521560186884415,0
abl1_decoy_001725,True,False,0.0,7.0857079745075575,1
abl1_decoy_001726,True,False,0.0,5.877903941032041,0
abl1_decoy_001727,True,False,0.0,4.401674140596961,6
abl1_decoy_001728,True,False,0.0,5.797606093897722,1
abl1_decoy_001729,True,False,0.0,7.476262893986541,1
abl1_decoy_001730,True,False,0.0,5.329266180254089,1
abl1_decoy_001731,True,True,0.9166666666666666,1.2145103951798848,5
abl1_decoy_001732,True,False,0.0,4.027736204122607,4
abl1_decoy_001733,True,False,0.0,6.738925352012738,2
abl1_decoy_001734,True,False,0.0,7.883886288500109,3
abl1_decoy_001735,True,True,0.8235294117647058,1.66640524183045,1
abl1_decoy_001736,True,False,0.0,22.4048468412529,3
abl1_decoy_001737,True,False,0.0,4.416619367797047,0
abl1_decoy_001738,True,False,0.0,21.33179029148749,2
abl1_decoy_001739,True,True,0.8333333333333334,2.1803804255221153,0
abl1_decoy_001740,True,False,0.0,4.9349100589575094,0
abl1_decoy_001741,True,True,1.0,0.7708982682559334,7
abl1_decoy_001742,True,True,0.972972972972973,0.893561251398022,5
abl1_decoy_001743,True,True,1.0,1.3940388265755013,2
abl1_decoy_001744,True,False,0.0,21.692989782185393,1
abl1_decoy_001745,True,True,0.8484848484848485,2.155815033809718,0
abl1_decoy_001746,True,True,1.0,1.1607641836307663,5
abl1_decoy_001747,True,False,0.0,5.426116779060326,1
abl1_decoy_001748,True,True,0.9696969696969697,2.168733019530066,1
abl1_decoy_001749,True,True,0.8421052631578947,0.7502329638185733,9
abl1_decoy_001750,True,False,0.0,8.123309814355228,0
abl1_decoy_001751,True,False,0.02631578947368421,3.620629080698545,3
abl1_decoy_001752,True,True,0.8285714285714286,1.4910648074446669,1
abl1_decoy_001753,True,True,0.9487179487179487,1.5163587636176326,1
abl1_decoy_001754,True,False,0.0,13.993296413640357,0
abl1_decoy_001755,True,True,0.9142857142857143,2.251920817879706,0
abl1_decoy_001756,True,True,0.9722222222222222,0.8395999404478309,3
abl1_decoy_001757,True,True,0.8974358974358975,0.6814339586489667,10
abl1_decoy_001758,True,False,0.07894736842105263,2.363820714436693,4
abl1_decoy_001759,True,True,0.9411764705882353,0.7356390487188665,5
abl1_decoy_001760,True,False,0.0,20.350182641195136,0
abl1_decoy_001761,True,False,0.0,6.0404755797867455,7
abl1_decoy_001762,True,False,0.0,20.66473120851079,4
abl1_decoy_001763,True,True,0.6666666666666666,2.9877980202818257,0
abl1_decoy_001764,True,False,0.0,5.264766161948695,8
abl1_decoy_001765,True,True,1.0,1.2791683743745397,6
abl1_decoy_001766,True,True,0.9473684210526315,0.7864134663140011,5
abl1_decoy_001767,True,False,0.0,21.194342043573798,2
abl1_decoy_001768,True,False,0.05263157894736842,2.580757255148186,1
abl1_decoy_001769,True,False,0.0,4.334538078042455,0
abl1_decoy_001770,True,False,0.0,17.756464762164793,1
abl1_decoy_001771,True,False,0.08108108108108109,3.2077399427010906,0
abl1_decoy_001772,True,False,0.0,21.818079872894405,0
abl1_decoy_001773,True,False,0.0,21.99397484107864,0
abl1_decoy_001774,True,False,0.0,21.675810283816382,3
abl1_decoy_001775,True,False,0.0,5.943935831584995,7
abl1_decoy_001776,True,False,0.10526315789473684,2.8646077026357375,3
abl1_decoy_001777,True,False,0.0,4.498527885875556,2
abl1_decoy_001778,True,False,0.02702702702702703,3.113664811761214,2
abl1_decoy_001779,True,True,0.8461538461538461,0.9237340580491779,3
abl1_decoy_001780,True,False,0.02702702702702703,3.451167177926911,2
abl1_decoy_001781,True,True,0.9166666666666666,1.8465602779221693,3
abl1_decoy_001782,True,False,0.0,4.355602627650967,5
abl1_decoy_001783,True,False,0.0,7.417745656195019,12
abl1_decoy_001784,True,False,0.0,14.682833656348489,0
abl1_decoy_001785,True,False,0.0,21.989554442052707,1
abl1_decoy_001786,True,False,0.0,4.905533378746901,1
abl1_decoy_001787,True,False,0.0,4.223878549390357,4
abl1_decoy_001788,True,False,0.0,20.582110465401744,0
abl1_decoy_001789,True,False,0.02631578947368421,3.943712668286066,3
abl1_decoy_001790,True,False,0.0,19.881091104111967,0
abl1_decoy_001791,True,True,0.7948717948717948,1.8646319905010746,2
abl1_decoy_001792,True,False,0.0,22.67266510448209,0
abl1_decoy_001793,True,False,0.0,7.8038159037742565,0
abl1_decoy_001794,True,False,0.0,5.582987265792389,5
abl1_decoy_001795,True,False,0.0,5.972551880896473,1
abl1_decoy_001796,True,False,0.0,4.846186503839902,1
abl1_decoy_001797,True,False,0.0,9.10195188627143,0
abl1_decoy_001798,True,False,0.0,7.771826416615339,0
abl1_decoy_001799,True,False,0.0,4.683118335041301,1
abl1_decoy_001800,True,False,0.0,12.143175773248117,0
abl1_decoy_001801,True,False,0.0,14.895767183330976,0
abl1_decoy_001802,True,False,0.0,16.991902449107926,2
abl1_decoy_001803,True,False,0.0,10.8504909262208,0
abl1_decoy_001804,True,True,0.8857142857142857,1.2500108679527546,2
abl1_decoy_001805,True,False,0.0,9.633009837013564,0
abl1_decoy_001806,True,False,0.0,22.40107565698576,0
abl1_decoy_001807,True,True,1.0,1.1545375870884402,5
abl1_decoy_001808,True,False,0.0625,3.68674804536464,2
abl1_decoy_001809,True,False,0.4864864864864865,2.5640578796119256,3
abl1_decoy_001810,True,False,0.0,20.40950240182254,1
abl1_decoy_001811,True,False,0.0,21.611566129737103,2
abl1_decoy_001812,True,True,0.9473684210526315,0.9094650405595603,7
abl1_decoy_001813,True,False,0.0,5.2720149696297325,1
abl1_decoy_001814,True,False,0.0,4.091128632785821,0
abl1_decoy_001815,True,False,0.0,10.960326920762903,0
abl1_decoy_001816,True,False,0.0,7.925519752041503,0
abl1_decoy_001817,True,True,0.967741935483871,1.9352691337382488,1
abl1_decoy_001818,True,False,0.0,5.147879525591096,0
abl1_decoy_001819,True,False,0.0,4.07475514969918,1
abl1_decoy_001820,True,False,0.0,5.164207646870912,6
abl1_decoy_001821,True,True,0.8787878787878788,1.7845539554745902,2
abl1_decoy_001822,True,True,0.967741935483871,1.4578887268924208,3
abl1_decoy_001823,True,False,0.0,10.206966102618349,2
abl1_decoy_001824,True,False,0.0,4.731178629052171,3
abl1_decoy_001825,True,False,0.0,18.531791219145546,0
abl1_decoy_001826,True,False,0.0,10.579972579359552,0
abl1_decoy_001827,True,False,0.0,6.027533765148062,1
abl1_decoy_001828,True,False,0.0,11.934570200053289,0
abl1_decoy_001829,True,True,0.9333333333333333,2.109038894852346,0
abl1_decoy_001830,True,False,0.0,7.5645692025389,1
abl1_decoy_001831,True,False,0.0,8.043936287042559,0
abl1_decoy_001832,True,False,0.09375,3.0378349148694674,2
abl1_decoy_001833,True,False,0.0,7.679906018305172,1
abl1_decoy_001834,True,False,0.0,7.8539477442875825,0
abl1_decoy_001835,True,True,1.0,2.1598953307973052,0
abl1_decoy_001836,True,False,0.0,5.63276463736947,2
abl1_decoy_001837,True,False,0.0,4.787673302346349,1
abl1_decoy_001838,True,False,0.0,9.798459079875775,2
abl1_decoy_001839,True,True,0.8484848484848485,1.9518166230463343,1
abl1_decoy_001840,True,False,0.0,13.894297479541741,0
abl1_decoy_001841,True,True,0.7878787878787878,2.361503470249408,1
abl1_decoy_001842,True,False,0.0,5.895808000605176,0
abl1_decoy_001843,True,False,0.0,6.448422272928471,1
abl1_decoy_001844,True,False,0.0,7.939586772622364,0
abl1_decoy_001845,True,False,0.0,7.812916760083906,2
abl1_decoy_001846,True,False,0.0,7.590957742604027,0
abl1_decoy_001847,True,True,0.8214285714285714,1.519401108989986,2
abl1_decoy_001848,True,True,0.8571428571428571,2.4315008307627615,0
abl1_decoy_001849,True,False,0.0,10.389161475788121,2
abl1_decoy_001850,True,True,0.875,1.9067502065032003,1
abl1_decoy_001851,True,False,0.0,5.687804751395743,1
abl1_decoy_001852,True,True,0.967741935483871,1.677589416394846,1
abl1_decoy_001853,True,False,0.0,4.955155538426618,0
abl1_decoy_001854,True,False,0.0,6.523027083340986,7
abl1_decoy_001855,True,True,0.9032258064516129,2.2187208138925456,0
abl1_decoy_001856,True,True,0.9333333333333333,1.500452325133991,1
abl1_decoy_001857,True,False,0.0,7.286582469855126,0
abl1_decoy_001858,True,False,0.0,8.550480265458775,0
abl1_decoy_001859,True,True,0.9354838709677419,2.4944356275518538,0
abl1_decoy_001860,True,True,0.7272727272727273,2.9617885306010616,0
abl1_decoy_001861,True,True,0.8181818181818182,2.7524807519762966,0
abl1_decoy_001862,True,True,0.9375,1.4900358586289126,1
abl1_decoy_001863,True,True,0.9696969696969697,0.8635531772855687,7
abl1_decoy_001864,True,False,0.0,9.611709041580484,1
abl1_decoy_001865,True,False,0.1111111111111111,1.991022686962657,3
abl1_decoy_001866,True,False,0.0,10.966779814512554,0
abl1_decoy_001867,True,False,0.0,22.674526565509584,0
abl1_decoy_001868,True,False,0.0,19.63223620120744,0
abl1_decoy_001869,True,True,0.972972972972973,1.1389042365361537,4
abl1_decoy_001870,True,False,0.0,6.832854156939103,0
abl1_decoy_001871,True,False,0.0,24.020020806818632,1
abl1_decoy_001872,True,False,0.0,22.21663326811693,0
abl1_decoy_001873,True,False,0.0,4.987209133373093,3
abl1_decoy_001874,True,False,0.0,7.469287252475969,0
abl1_decoy_001875,True,False,0.0,5.63313856211615,1
abl1_decoy_001876,True,False,0.0,22.516049986620658,0
abl1_decoy_001877,True,True,0.9705882352941176,1.7146838367465884,2
abl1_decoy_001878,True,False,0.0,4.893098864727751,2
abl1_decoy_001879,True,False,0.0,7.481761782494816,4
abl1_decoy_001880,True,True,0.972972972972973,1.904255993820161,1
abl1_decoy_001881,True,False,0.0,7.6716992205117105,3
abl1_decoy_001882,True,False,0.05405405405405406,3.726295302307642,3
abl1_decoy_001883,True,True,1.0,1.3563257905090504,5
abl1_decoy_001884,True,False,0.0,7.115006955723936,1
abl1_decoy_001885,True,False,0.0,17.86962699246965,0
abl1_decoy_001886,True,True,1.0,1.1288356257666567,6
abl1_decoy_001887,True,False,0.0,5.584816750798544,2
abl1_decoy_001888,True,False,0.0,8.263943165946872,0
abl1_decoy_001889,True,True,0.8529411764705882,1.9737203930648326,1
abl1_decoy_001890,True,False,0.6944444444444444,1.2554356893126755,6
abl1_decoy_001891,True,False,0.0,4.908718172802345,1
abl1_decoy_001892,True,False,0.10526315789473684,2.330353093417388,1
abl1_decoy_001893,True,False,0.0,19.714494724947933,1
abl1_decoy_001894,True,False,0.0,7.871387804574234,0
abl1_decoy_001895,True,False,0.0,7.059789765283382,2
abl1_decoy_001896,True,False,0.0,7.9856451436311655,1
abl1_decoy_001897,True,False,0.0,5.849079184794816,5
abl1_decoy_001898,True,False,0.0,4.577030665180209,6
abl1_decoy_001899,True,False,0.0,22.43706348812161,2
abl1_decoy_001900,False,False,,,0
abl1_decoy_001901,True,False,0.0,4.704011307384369,3
abl1_decoy_001902,True,False,0.0,7.585459619561627,4
abl1_decoy_001903,True,False,0.0,20.992041709419308,0
abl1_decoy_001904,True,False,0.0,21.75580014295038,0
abl1_decoy_001905,True,False,0.0,23.329860877853513,0
abl1_decoy_001906,True,True,0.8918918918918919,1.7754271063606066,5
abl1_decoy_001907,True,False,0.0,8.358329752408673,1
abl1_decoy_001908,True,False,0.6756756756756757,0.7331102031754863,7
abl1_decoy_001909,True,False,0.0,22.92340747293037,0
abl1_decoy_001910,True,False,0.0,5.884885049004782,5
abl1_decoy_001911,True,False,0.0,6.7231766576522425,1
abl1_decoy_001912,True,True,0.9722222222222222,0.0962435452381094,6
abl1_decoy_001913,True,False,0.0,5.401743627755763,3
abl1_decoy_001914,True,False,0.0,5.258386951337833,10
abl1_decoy_001915,True,True,0.7297297297297297,2.4021059614430005,0
abl1_decoy_001916,True,False,0.0,5.33397237431916,2
abl1_decoy_001917,True,False,0.0,8.828941700453118,2
abl1_decoy_001918,True,True,0.8235294117647058,2.3166451281972393,0
abl1_decoy_001919,True,True,0.9428571428571428,1.4293099209058895,1
abl1_decoy_001920,True,True,0.8974358974358975,2.121167419135039,0
abl1_decoy_001921,True,False,0.05263157894736842,3.8190491709324728,0
abl1_decoy_001922,True,False,0.0,4.761332273639385,1
abl1_decoy_001923,True,True,0.7297297297297297,2.25955330319955,0
abl1_decoy_001924,True,True,0.9230769230769231,2.2193234892642386,0
abl1_decoy_001925,True,True,0.9166666666666666,2.4039458750146596,0
abl1_decoy_001926,True,True,0.9722222222222222,2.3209771756740722,0
abl1_decoy_001927,True,True,1.0,0.6210763801659176,3
abl1_decoy_001928,True,True,0.9714285714285714,1.755294804299267,1
abl1_decoy_001929,True,True,0.9473684210526315,1.1258597115093871,2
