target,ligand_id,label,success,status,confidence,pocket_in,frac_atoms_within_4A,min_dist_to_pocket_A,COMdist_A,clash_count
abl1,abl1_decoy_000571,0,1,ok,-2.65,False,0.0,9.656123872444883,20.797289688094107,2
abl1,abl1_decoy_000572,0,1,ok,-1.81,False,0.0,10.615930518800504,22.078114780797435,0
abl1,abl1_decoy_000573,0,1,ok,-3.26,False,0.0,8.15531636725394,18.8171276373529,0
abl1,abl1_decoy_000574,0,1,ok,-2.58,False,0.0,7.5905059403178115,21.684628996114824,4
abl1,abl1_decoy_000575,0,1,ok,-1.03,True,1.0,1.6924070609637625,1.8974827299639128,2
abl1,abl1_decoy_000576,0,1,ok,-2.05,True,1.0,1.2221062924312271,1.8166856488774012,1
abl1,abl1_decoy_000577,0,1,ok,-2.96,False,0.0,8.560022113873305,19.99043035370237,0
abl1,abl1_decoy_000578,0,1,ok,-2.08,False,0.0,5.325692335274353,22.88238720710489,0
abl1,abl1_decoy_000579,0,1,ok,-2.95,False,0.0,9.999917757161803,27.219459150845392,1
abl1,abl1_decoy_000580,0,1,ok,-1.94,False,0.0,5.431400445557295,21.086724110567683,2
abl1,abl1_decoy_000581,0,1,ok,-1.47,True,0.9310344827586208,2.1591421537268003,1.800258412273959,0
abl1,abl1_decoy_000582,0,1,ok,-1.83,True,1.0,0.8579410760652507,2.011826500093798,2
abl1,abl1_decoy_000583,0,1,ok,-2.0,False,0.0,4.725311190810611,18.916806663282017,1
abl1,abl1_decoy_000584,0,1,ok,-3.03,False,0.09375,2.918015491734064,18.52466857178751,3
abl1,abl1_decoy_000585,0,1,ok,-1.82,True,0.9655172413793104,1.5193216940463907,0.448178327784644,1
abl1,abl1_decoy_000586,0,1,ok,-2.26,True,0.90625,2.3326235765763843,3.855002600511407,1
abl1,abl1_decoy_000587,0,1,ok,-0.63,True,0.8709677419354839,2.2570523277053187,1.0854801312514544,0
abl1,abl1_decoy_000588,0,1,ok,-1.87,False,0.0,4.548309555208396,15.333495004988627,0
abl1,abl1_decoy_000589,0,1,ok,-2.13,False,0.0,11.29442875182273,22.51069304733964,1
abl1,abl1_decoy_000590,0,1,ok,-1.43,True,0.9333333333333332,1.304920802194523,0.8829411750364644,2
abl1,abl1_decoy_000591,0,1,ok,-3.09,False,0.0,7.697332406749759,23.86073826824969,4
abl1,abl1_decoy_000592,0,1,ok,-2.6,False,0.1333333333333333,3.098463583778257,19.456652406722508,3
abl1,abl1_decoy_000593,0,1,ok,-2.55,True,0.9696969696969696,0.5915552636905542,1.980458061970423,8
abl1,abl1_decoy_000594,0,1,ok,-3.01,False,0.0,17.258802060977466,34.24594907880421,3
abl1,abl1_decoy_000595,0,1,ok,-1.74,False,0.0,5.41177674151475,20.2008858776216,2
abl1,abl1_decoy_000596,0,1,ok,-3.67,False,0.0,7.682328822694329,19.23483485443977,5
abl1,abl1_decoy_000597,0,1,ok,-1.8,False,0.0,21.628839595318095,35.32589959284761,0
abl1,abl1_decoy_000598,0,1,ok,-3.55,False,0.0,7.537797156331549,19.90733176488093,1
abl1,abl1_decoy_000599,0,1,ok,-1.44,True,0.935483870967742,1.9178540794335737,1.4614821904960265,2
abl1,abl1_decoy_000600,0,1,ok,-1.88,False,0.0,4.831500300113826,19.789575985923587,2
abl1,abl1_decoy_000601,0,1,ok,-1.9,False,0.0,4.314219879653796,18.5648700307543,0
abl1,abl1_decoy_000602,0,1,ok,-2.52,False,0.0,4.87872893795095,20.88797029942286,4
abl1,abl1_decoy_000603,0,1,ok,-1.92,True,1.0,1.5636111089398157,1.983448682834589,2
abl1,abl1_decoy_000604,0,1,ok,-1.45,True,0.935483870967742,1.4718756876856145,1.9572883928971396,2
abl1,abl1_decoy_000605,0,1,ok,0.72,True,0.88,2.6681388269728386,0.5160189804863851,0
abl1,abl1_decoy_000606,0,1,ok,-0.02,True,1.0,2.005059871924028,1.827333733513173,0
abl1,abl1_decoy_000607,0,1,ok,0.0,True,0.9166666666666666,2.526345752267492,0.2251859861786136,0
abl1,abl1_decoy_000608,0,1,ok,0.28,True,0.92,1.9891554841188253,0.8735876367148943,1
abl1,abl1_decoy_000609,0,1,ok,0.08,True,1.0,1.6692461921478206,1.0912267179054842,1
abl1,abl1_decoy_000610,0,1,ok,-2.17,False,0.0,23.324468186863346,36.533611673816544,0
abl1,abl1_decoy_000611,0,1,ok,-0.08,True,0.9545454545454546,2.141773157923126,0.9802786445466912,0
abl1,abl1_decoy_000612,0,1,ok,-2.58,False,0.0,11.801663776349503,26.14296378844321,1
abl1,abl1_decoy_000613,0,1,ok,-2.9,False,0.28,2.564448636646872,13.20537741220675,0
abl1,abl1_decoy_000614,0,1,ok,-0.48,True,0.88,2.473986932059264,0.2055934937059401,0
abl1,abl1_decoy_000615,0,1,ok,0.38,True,0.9545454545454546,2.157608678606944,0.5988316252700102,0
abl1,abl1_decoy_000616,0,1,ok,-0.69,True,1.0,1.5340830844514262,0.9302810601547988,1
abl1,abl1_decoy_000617,0,1,ok,-1.49,True,0.9166666666666666,0.905867131537511,0.6753196254973222,2
abl1,abl1_decoy_000618,0,1,ok,-1.99,True,0.88,1.5580042201483275,3.694447812433612,1
abl1,abl1_decoy_000619,0,1,ok,-0.81,False,0.0,7.853909944097906,17.325614492397985,0
abl1,abl1_decoy_000620,0,1,ok,0.12,True,0.88,2.5471328155398587,0.735077947383675,0
abl1,abl1_decoy_000621,0,1,ok,-1.34,False,0.0,8.050985006196445,23.443893926332407,0
abl1,abl1_decoy_000622,0,1,ok,0.88,True,0.9565217391304348,2.5537081332838323,0.5845857451702278,0
abl1,abl1_decoy_000623,0,1,ok,-0.8,True,0.9130434782608696,1.709072456041579,0.399898643666676,1
abl1,abl1_decoy_000624,0,1,ok,-1.26,False,0.0,7.921473437435741,17.587269138132964,0
abl1,abl1_decoy_000625,0,1,ok,-0.4,True,1.0,2.136810115569467,1.3269260064639183,0
abl1,abl1_decoy_000626,0,1,ok,-0.38,False,0.0434782608695652,3.7698674141141866,20.29064170036942,1
abl1,abl1_decoy_000627,0,1,ok,-0.72,True,1.0,1.5706149528130695,1.44373788394102,1
abl1,abl1_decoy_000628,0,1,ok,-1.32,False,0.0,5.083722133437272,21.960992440026136,0
abl1,abl1_decoy_000629,0,1,ok,-0.34,True,0.9130434782608696,2.113965373415564,0.4631555289369625,0
abl1,abl1_decoy_000630,0,1,ok,-0.65,True,0.95,2.5590085756011054,1.884962967928332,0
abl1,abl1_decoy_000631,0,1,ok,-1.75,False,0.0,5.121943454393068,15.580657209491244,0
abl1,abl1_decoy_000632,0,1,ok,-1.91,False,0.0,4.192023054564468,20.339495967401128,5
abl1,abl1_decoy_000633,0,1,ok,-3.34,False,0.0,7.834839649922646,17.821579385020794,0
abl1,abl1_decoy_000634,0,1,ok,-1.74,True,0.85,1.557713375432078,2.718253417056077,1
abl1,abl1_decoy_000635,0,1,ok,-0.97,False,0.0,13.605764103129234,26.16241068617595,0
abl1,abl1_decoy_000636,0,1,ok,-0.34,True,1.0,2.1197600501000093,1.0587103544441794,0
abl1,abl1_decoy_000637,0,1,ok,-0.27,True,0.96,2.152107711059089,1.1169488517659998,0
abl1,abl1_decoy_000638,0,1,ok,-1.0,True,0.9166666666666666,1.7791188408872525,1.245829998234234,1
abl1,abl1_decoy_000639,0,1,ok,-0.63,True,1.0,1.7977038521402804,0.62482306785149,2
abl1,abl1_decoy_000640,0,1,ok,-0.73,True,0.9130434782608696,1.256247204972014,1.1663887760715033,2
abl1,abl1_decoy_000641,0,1,ok,-0.35,True,0.8333333333333334,2.6679499414344328,1.4236434360692058,0
abl1,abl1_decoy_000642,0,1,ok,-1.47,True,1.0,1.918707776082643,1.9071239559144495,1
abl1,abl1_decoy_000643,0,1,ok,-1.78,False,0.0,8.05412724011733,17.503509127496315,0
abl1,abl1_decoy_000644,0,1,ok,-0.32,True,0.9090909090909092,1.9761726771717096,0.5516066909628642,1
abl1,abl1_decoy_000645,0,1,ok,-1.67,False,0.0,4.442089844881575,16.152643124796715,0
abl1,abl1_decoy_000646,0,1,ok,-0.36,True,1.0,2.68077283259884,1.3612366789194632,0
abl1,abl1_decoy_000647,0,1,ok,-0.73,True,1.0,2.0619229035053657,1.2244049242802828,0
abl1,abl1_decoy_000648,0,1,ok,-0.84,True,0.9166666666666666,1.989325154417951,1.8459106287442884,1
abl1,abl1_decoy_000649,0,1,ok,-0.94,False,0.0,7.655276894404277,18.081234342432136,0
abl1,abl1_decoy_000650,0,1,ok,-0.79,False,0.0,7.936073178846073,18.049474847898992,0
abl1,abl1_decoy_000651,0,1,ok,-1.73,False,0.0,4.960155023787058,18.68786340290858,0
abl1,abl1_decoy_000652,0,1,ok,-2.22,False,0.08,3.1107453174440347,18.301621648445455,1
abl1,abl1_decoy_000653,0,1,ok,-2.66,False,0.0,7.731495822284329,17.4578304611118,3
abl1,abl1_decoy_000654,0,1,ok,-0.85,True,0.92,2.623986328089381,0.4115212011463926,0
abl1,abl1_decoy_000655,0,1,ok,-1.13,True,0.782608695652174,1.8241633808406537,7.399335673318452,3
abl1,abl1_decoy_000656,0,1,ok,-0.96,False,0.0,20.86699861935108,34.436411521896915,0
abl1,abl1_decoy_000657,0,1,ok,-2.48,False,0.0,8.546943847949395,18.506132008174124,3
abl1,abl1_decoy_000658,0,1,ok,-1.65,False,0.0,7.014321640757571,17.31675668794594,2
abl1,abl1_decoy_000659,0,1,ok,-2.56,False,0.0,8.080012540213042,17.694124311520305,1
abl1,abl1_decoy_000660,0,1,ok,-1.26,False,0.0,7.177837548314951,17.804766750194645,1
abl1,abl1_decoy_000661,0,1,ok,-1.98,False,0.0,5.8740893336754745,18.39651493951668,0
abl1,abl1_decoy_000662,0,1,ok,-1.38,False,0.0,23.26688544971157,36.77330849776512,0
abl1,abl1_decoy_000663,0,1,ok,-2.71,False,0.0,4.957221216568816,19.15777026422428,3
abl1,abl1_decoy_000664,0,1,ok,-1.17,True,1.0,2.270448057102385,4.032515463247521,0
abl1,abl1_decoy_000665,0,1,ok,-1.3,False,0.0,8.230165134430779,18.06439693576405,1
abl1,abl1_decoy_000666,0,1,ok,-2.21,False,0.0,5.077205877251778,18.198491645613185,0
abl1,abl1_decoy_000667,0,1,ok,-2.02,False,0.0,7.615878384664502,18.259104093484662,0
abl1,abl1_decoy_000668,0,1,ok,-3.17,True,1.0,0.8828754951860419,2.4904245638810654,6
abl1,abl1_decoy_000669,0,1,ok,-2.42,True,1.0,1.3000565295401576,2.738392301565749,5
abl1,abl1_decoy_000670,0,1,ok,-2.96,True,1.0,1.122617833458921,3.350358990564807,7
abl1,abl1_decoy_000671,0,1,ok,-1.66,False,0.0,6.846652466716853,17.96213508523063,1
abl1,abl1_decoy_000672,0,1,ok,-2.94,False,0.0,6.242124454062095,17.809395651724607,3
abl1,abl1_decoy_000673,0,1,ok,-2.73,True,1.0,0.8324891891189944,2.9962073633706945,6
abl1,abl1_decoy_000674,0,1,ok,-2.8,True,1.0,0.5441662521693167,2.48198372936884,5
abl1,abl1_decoy_000675,0,1,ok,-2.34,False,0.0,5.918321352376871,18.23622433659897,6
abl1,abl1_decoy_000676,0,1,ok,-2.77,False,0.0,6.3782548224416376,18.01991358962298,3
abl1,abl1_decoy_000677,0,1,ok,-2.38,False,0.0,6.8856179453989474,17.394643848876495,2
abl1,abl1_decoy_000678,0,1,ok,-2.99,False,0.0,20.45955276563982,34.62383457011216,1
abl1,abl1_decoy_000679,0,1,ok,-2.06,False,0.0,8.267170003090538,18.960834624945388,0
abl1,abl1_decoy_000680,0,1,ok,-3.45,False,0.0,15.614366841790288,32.92799051790952,3
abl1,abl1_decoy_000681,0,1,ok,-2.52,False,0.0,7.183421001862554,17.03800424661391,4
abl1,abl1_decoy_000682,0,1,ok,-0.67,True,0.9666666666666668,1.7965121541475872,0.7790263407397399,1
abl1,abl1_decoy_000683,0,1,ok,-2.62,False,0.0,4.40298559275408,17.31624062744125,4
abl1,abl1_decoy_000684,0,1,ok,-2.2,False,0.0,7.810646612157026,17.93507692619368,0
abl1,abl1_decoy_000685,0,1,ok,-2.32,True,0.90625,2.1010558607519223,1.414444775687509,0
abl1,abl1_decoy_000686,0,1,ok,-1.45,True,0.8275862068965517,0.9587629164710127,1.326892092776938,1
abl1,abl1_decoy_000687,0,1,ok,-1.77,False,0.0,5.739156057296229,22.496012188756502,0
abl1,abl1_decoy_000688,0,1,ok,-0.64,False,0.0,5.430280258881671,20.52106915491641,1
abl1,abl1_decoy_000689,0,1,ok,-1.25,False,0.0,8.055777432998008,17.959821344344764,0
abl1,abl1_decoy_000690,0,1,ok,-1.08,False,0.0,8.220773297567572,17.520624826797196,1
abl1,abl1_decoy_000691,0,1,ok,-1.75,True,0.71875,2.595260484036237,6.670381371969855,0
abl1,abl1_decoy_000692,0,1,ok,-1.06,False,0.0,18.916072869916736,35.212593124930265,0
abl1,abl1_decoy_000693,0,1,ok,-1.9,False,0.0,21.98331038242421,35.828651520780426,0
abl1,abl1_decoy_000694,0,1,ok,-1.36,True,0.9411764705882352,1.2863169943680297,0.6888413616881598,2
abl1,abl1_decoy_000695,0,1,ok,-2.77,True,0.9696969696969696,1.1909411572365791,0.4130087160847808,3
abl1,abl1_decoy_000696,0,1,ok,-1.82,False,0.0,8.977265118620483,27.52064839304495,0
abl1,abl1_decoy_000697,0,1,ok,-1.82,False,0.0,7.755875902178941,17.70483534606864,1
abl1,abl1_decoy_000698,0,1,ok,-1.61,True,0.9393939393939394,1.0810538839484365,0.8576839861019683,3
abl1,abl1_decoy_000699,0,1,ok,-2.03,False,0.0,4.81866541793472,18.099818438965777,2
abl1,abl1_decoy_000700,0,1,ok,-1.41,True,1.0,1.9323270349503472,1.406667110757732,2
abl1,abl1_decoy_000701,0,1,ok,-1.74,False,0.0,7.830098322498895,17.95977772081304,1
abl1,abl1_decoy_000702,0,1,ok,-0.86,True,0.9583333333333334,1.3371323756457327,1.074103378070751,3
abl1,abl1_decoy_000703,0,1,ok,-2.03,False,0.0,6.668728369037084,17.71030108710424,0
abl1,abl1_decoy_000704,0,1,ok,-2.14,False,0.1875,1.6429582891844818,12.199879272010882,2
abl1,abl1_decoy_000705,0,1,ok,-2.54,True,1.0,0.5019431143067897,2.442153609678065,11
abl1,abl1_decoy_000706,0,1,ok,-1.37,False,0.0,18.853116125192678,34.338555566334584,2
abl1,abl1_decoy_000707,0,1,ok,-1.97,False,0.0967741935483871,3.4602352492280035,18.008245222525254,2
abl1,abl1_decoy_000708,0,1,ok,-1.51,True,0.967741935483871,1.5949033230888927,2.0913105748999765,3
abl1,abl1_decoy_000709,0,1,ok,-1.87,False,0.0,7.7224691336385405,18.1272877801376,3
abl1,abl1_decoy_000710,0,1,ok,-3.4,False,0.28125,1.4459725066542577,17.68000288473047,10
abl1,abl1_decoy_000711,0,1,ok,-1.94,True,0.9696969696969696,2.0661008179660554,5.378033214537849,1
abl1,abl1_decoy_000712,0,1,ok,-1.4,True,0.8787878787878788,1.0566742213189448,5.133251365622115,3
abl1,abl1_decoy_000713,0,1,ok,-2.62,False,0.0,8.095469832566852,17.50566146072512,0
abl1,abl1_decoy_000714,0,1,ok,-3.16,False,0.0,20.606167644906705,35.11391487501378,0
abl1,abl1_decoy_000715,0,1,ok,-1.75,False,0.0,6.691796639169482,25.20743230958064,1
abl1,abl1_decoy_000716,0,1,ok,-1.71,False,0.0,4.115649806531164,22.63893163644449,0
abl1,abl1_decoy_000717,0,1,ok,-1.58,False,0.0,5.792555285882043,24.70594222428688,2
abl1,abl1_decoy_000718,0,1,ok,-2.26,False,0.0,8.16064519385569,18.65636003864794,0
abl1,abl1_decoy_000719,0,1,ok,-1.19,True,0.9375,1.7736975897824292,0.4568726725304195,2
abl1,abl1_decoy_000720,0,1,ok,-2.04,False,0.0,7.632954432590306,17.213650489847808,2
abl1,abl1_decoy_000721,0,1,ok,-1.74,False,0.0,22.404120592873088,36.79679801334772,0
abl1,abl1_decoy_000722,0,1,ok,-1.43,False,0.0,21.973763552928297,37.03170007258807,1
abl1,abl1_decoy_000723,0,1,ok,-1.62,True,0.9393939393939394,1.0737103659739886,0.2781619063838976,2
abl1,abl1_decoy_000724,0,1,ok,-1.15,True,0.8709677419354839,1.9764292448757173,0.7914710993276874,1
abl1,abl1_decoy_000725,0,1,ok,-2.29,False,0.0,20.12258046101444,35.34698255122974,1
abl1,abl1_decoy_000726,0,1,ok,-1.52,True,0.8666666666666667,1.558103164106922,2.2306273209212457,1
abl1,abl1_decoy_000727,0,1,ok,-0.87,True,0.7419354838709677,2.5480902750883843,2.015142331856556,0
abl1,abl1_decoy_000728,0,1,ok,-1.79,False,0.0,8.30553034309068,17.79981485127319,3
abl1,abl1_decoy_000729,0,1,ok,-1.45,False,0.0,5.087178421286205,23.52411575463695,0
abl1,abl1_decoy_000730,0,1,ok,-1.78,False,0.0,4.378886251091708,18.39195675118873,0
abl1,abl1_decoy_000731,0,1,ok,-1.58,True,0.7272727272727273,2.15673279058858,5.04583339956704,0
abl1,abl1_decoy_000732,0,1,ok,-1.72,False,0.0,21.90162956037746,35.94978804321502,0
abl1,abl1_decoy_000733,0,1,ok,-2.53,True,0.875,1.5862619518856276,1.5599445973879904,3
abl1,abl1_decoy_000734,0,1,ok,-2.64,True,1.0,1.216883696168209,1.1578510985524988,1
abl1,abl1_decoy_000735,0,1,ok,-2.2,False,0.0,12.361122682831034,23.92949509906129,4
abl1,abl1_decoy_000736,0,1,ok,-0.75,True,0.90625,0.6841309450682667,1.92679450349101,3
abl1,abl1_decoy_000737,0,1,ok,-2.09,False,0.0,23.946237671083114,36.46339678959152,0
abl1,abl1_decoy_000738,0,1,ok,-2.95,False,0.0,4.465136474957959,18.257672616653693,2
abl1,abl1_decoy_000739,0,1,ok,-2.16,False,0.0,5.735958846609695,16.508427965489577,1
abl1,abl1_decoy_000740,0,1,ok,-2.83,False,0.0,4.45684886438838,15.825086304581763,0
abl1,abl1_decoy_000741,0,1,ok,-2.17,False,0.0,4.984056424239196,20.72934257006796,3
abl1,abl1_decoy_000742,0,1,ok,-2.93,False,0.0,4.701714617030683,18.585900490253348,3
abl1,abl1_decoy_000743,0,1,ok,-1.41,False,0.0,7.39678077679743,24.29164381597044,0
abl1,abl1_decoy_000744,0,1,ok,-1.78,True,0.7714285714285715,1.7334485686053671,6.897001083580654,1
abl1,abl1_decoy_000745,0,1,ok,-1.47,True,0.8857142857142857,1.7135395705964886,2.2403084324432543,2
abl1,abl1_decoy_000746,0,1,ok,-2.44,False,0.0,11.474769855208423,21.88089187600645,4
abl1,abl1_decoy_000747,0,1,ok,-1.02,True,0.8108108108108109,0.995041727768239,1.3072421284042053,1
abl1,abl1_decoy_000748,0,1,ok,-1.42,True,0.7272727272727273,2.033621326599423,4.775832022669211,0
abl1,abl1_decoy_000749,0,1,ok,-2.41,True,1.0,0.7334655956484945,2.466353949971679,5
abl1,abl1_decoy_000750,0,1,ok,-1.97,False,0.0,10.893984411591564,22.597514837056725,0
abl1,abl1_decoy_000751,0,1,ok,-1.1,False,0.03125,3.8368400618217073,17.834934722296016,1
abl1,abl1_decoy_000752,0,1,ok,-2.07,False,0.0,21.35525448338183,36.19286485353273,1
abl1,abl1_decoy_000753,0,1,ok,-1.96,False,0.0,5.319020129685542,17.33544024667194,1
abl1,abl1_decoy_000754,0,1,ok,-2.14,False,0.0,22.46209265273385,36.86035059048063,0
abl1,abl1_decoy_000755,0,1,ok,-2.15,False,0.0,8.228685345181207,18.52703590780742,0
abl1,abl1_decoy_000756,0,1,ok,-1.61,False,0.0,7.278402546575727,18.461615782982285,1
abl1,abl1_decoy_000757,0,1,ok,-1.24,False,0.0,6.67860590617533,17.248230808911316,0
abl1,abl1_decoy_000758,0,1,ok,-0.86,True,0.696969696969697,2.142318566413501,3.88866024164938,0
abl1,abl1_decoy_000759,0,1,ok,-1.59,True,0.9705882352941176,0.4034454981778825,2.557484500024781,7
abl1,abl1_decoy_000760,0,1,ok,-2.37,False,0.0,7.367770041199713,18.42823552085917,4
abl1,abl1_decoy_000761,0,1,ok,-1.33,True,0.9473684210526316,1.6134956894891277,1.5598044242716724,1
abl1,abl1_decoy_000762,0,1,ok,-2.22,False,0.0,22.3355100763336,36.7005340055422,0
abl1,abl1_decoy_000763,0,1,ok,-1.97,False,0.0,7.501110281818285,17.66318633140507,5
abl1,abl1_decoy_000764,0,1,ok,-1.66,True,0.8387096774193549,1.4983748563026549,2.933838578091408,2
abl1,abl1_decoy_000765,0,1,ok,-2.01,True,0.9736842105263158,1.3234146969109883,1.0004453162000466,4
abl1,abl1_decoy_000766,0,1,ok,-2.0,False,0.1081081081081081,2.87681057075366,13.415782812907208,0
abl1,abl1_decoy_000767,0,1,ok,-0.92,False,0.0,7.98683878953369,18.348907226147677,0
abl1,abl1_decoy_000768,0,1,ok,-1.72,False,0.0789473684210526,3.034398895992417,20.00631804168468,2
abl1,abl1_decoy_000769,0,1,ok,-1.42,True,0.8181818181818182,1.454916581801169,1.6321523354614775,1
abl1,abl1_decoy_000770,0,1,ok,-1.99,False,0.0,10.50631078066892,27.38820732491485,2
abl1,abl1_decoy_000771,0,1,ok,-0.73,True,0.7096774193548387,2.539723284139435,2.6701202185818445,0
abl1,abl1_decoy_000772,0,1,ok,-1.22,False,0.0,5.809634585754942,22.21837255968381,2
abl1,abl1_decoy_000773,0,1,ok,-2.91,False,0.0,4.892405784478634,18.09786013735653,3
abl1,abl1_decoy_000774,0,1,ok,-1.92,True,0.9696969696969696,1.057236463616349,1.8756578444666927,4
abl1,abl1_decoy_000775,0,1,ok,-2.04,False,0.0,7.461461090832008,17.168849505527294,0
abl1,abl1_decoy_000776,0,1,ok,-2.93,False,0.0,4.711146902825256,22.7729087470459,3
abl1,abl1_decoy_000777,0,1,ok,-1.35,False,0.0,4.351961426759202,21.903400021869693,2
abl1,abl1_decoy_000778,0,1,ok,-1.58,True,0.6571428571428571,2.6364798121738025,5.380436714332114,0
abl1,abl1_decoy_000779,0,1,ok,-1.82,False,0.0,4.176351595591542,19.91003714134742,4
abl1,abl1_decoy_000780,0,1,ok,-1.15,True,0.9714285714285714,1.4347906362950662,1.3038408297923896,1
abl1,abl1_decoy_000781,0,1,ok,-2.28,False,0.0,4.6533342465376375,18.179340427984624,0
abl1,abl1_decoy_000782,0,1,ok,-2.45,False,0.0,4.489796076660942,19.226590537336296,2
abl1,abl1_decoy_000783,0,1,ok,-2.15,False,0.0,6.086537483660149,21.447917871186355,4
abl1,abl1_decoy_000784,0,1,ok,-1.37,False,0.1176470588235294,3.1300410236928204,19.781036072948652,0
abl1,abl1_decoy_000785,0,1,ok,-1.8,False,0.0,23.39674776031917,36.06832252684349,0
abl1,abl1_decoy_000786,0,1,ok,-0.83,True,0.6666666666666666,2.6901796780140907,3.9609460199098296,0
abl1,abl1_decoy_000787,0,1,ok,-0.53,True,0.9090909090909092,2.041809356918515,1.4548548252426532,0
abl1,abl1_decoy_000788,0,1,ok,-2.09,False,0.0571428571428571,3.4835941942195285,14.396867592683506,2
abl1,abl1_decoy_000789,0,1,ok,-0.9,True,1.0,1.3841511225296186,2.135304153884831,6
abl1,abl1_decoy_000790,0,1,ok,-2.2,False,0.0,8.489200349267298,25.498460762301104,0
abl1,abl1_decoy_000791,0,1,ok,-1.39,False,0.0,4.660928746505356,19.421483749381256,3
abl1,abl1_decoy_000792,0,1,ok,-0.49,True,1.0,1.4308693651064035,1.6126876136328885,2
abl1,abl1_decoy_000793,0,1,ok,-2.71,False,0.0,10.243359347889736,24.162374760034535,0
abl1,abl1_decoy_000794,0,1,ok,-2.11,True,0.9,0.8311569887813003,1.5214500047181234,3
abl1,abl1_decoy_000795,0,1,ok,-1.32,False,0.0,4.938773690907492,21.016324274250707,2
abl1,abl1_decoy_000796,0,1,ok,-1.94,False,0.0,5.861089868787202,22.349135398314434,0
abl1,abl1_decoy_000797,0,1,ok,-2.03,False,0.0,5.485177833033308,17.256239435696745,0
abl1,abl1_decoy_000798,0,1,ok,-1.66,False,0.0,8.127392839650364,18.57281926369389,0
abl1,abl1_decoy_000799,0,1,ok,-1.8,False,0.0,6.703807517373989,18.17820092457444,4
abl1,abl1_decoy_000800,0,1,ok,-1.46,False,0.0,22.35377956543367,36.68422323085609,0
abl1,abl1_decoy_000801,0,1,ok,-0.3,True,0.7666666666666667,2.3241174367918664,1.109464555363585,0
abl1,abl1_decoy_000802,0,1,ok,-0.18,True,0.9,1.5582518506326233,0.740341592811339,1
abl1,abl1_decoy_000803,0,1,ok,-2.05,False,0.0,17.96803518612984,29.653748015332454,0
abl1,abl1_decoy_000804,0,1,ok,-1.28,True,0.8181818181818182,1.9247033849401316,5.098007862868142,1
abl1,abl1_decoy_000805,0,1,ok,-1.59,True,0.8,1.538453772461167,3.0637735968800635,1
abl1,abl1_decoy_000806,0,1,ok,-2.35,False,0.0,4.613486566578469,21.246113687625357,1
abl1,abl1_decoy_000807,0,1,ok,-0.81,True,0.7142857142857143,2.3274187762411813,3.678456942230552,0
abl1,abl1_decoy_000808,0,1,ok,-0.09,True,0.96,2.996568051955437,1.827647378289412,0
abl1,abl1_decoy_000809,0,1,ok,-2.49,False,0.0,7.833150806029461,17.71659634828758,2
abl1,abl1_decoy_000810,0,1,ok,-1.57,False,0.0,9.375960913421087,26.33492273125741,2
abl1,abl1_decoy_000811,0,1,ok,-0.48,False,0.0,5.191972238947354,20.83249588703396,0
abl1,abl1_decoy_000812,0,1,ok,-0.52,True,0.9333333333333332,1.5164578728075495,0.580763338292843,1
abl1,abl1_decoy_000813,0,1,ok,-2.81,False,0.0606060606060606,3.1185645880757376,17.72510907091297,1
abl1,abl1_decoy_000814,0,1,ok,-0.16,True,0.9333333333333332,2.088504397888594,2.2059761320735656,0
abl1,abl1_decoy_000815,0,1,ok,-0.59,True,0.90625,2.568530398885712,1.9262894183786512,0
abl1,abl1_decoy_000816,0,1,ok,0.24,True,0.9565217391304348,2.8365621551448523,0.2430554714009934,0
abl1,abl1_decoy_000817,0,1,ok,-1.57,True,0.9696969696969696,1.1271912792423484,1.0367502228359795,3
abl1,abl1_decoy_000818,0,1,ok,-0.75,True,0.967741935483871,2.4323368393378417,2.231814642446869,0
abl1,abl1_decoy_000819,0,1,ok,-2.94,False,0.0,4.550106483369372,16.497001175581904,7
abl1,abl1_decoy_000820,0,1,ok,-1.78,True,0.967741935483871,1.633205991294422,2.065426640808033,2
abl1,abl1_decoy_000821,0,1,ok,-0.61,True,0.9375,1.868041905311549,0.8186098227707774,1
abl1,abl1_decoy_000822,0,1,ok,-1.58,False,0.0,5.035274956742679,20.50807088622312,1
abl1,abl1_decoy_000823,0,1,ok,-2.06,False,0.0,5.261381894521628,18.79475018250199,0
abl1,abl1_decoy_000824,0,1,ok,-1.84,True,1.0,1.234091362096016,1.9547124240774612,3
abl1,abl1_decoy_000825,0,1,ok,-2.04,False,0.0,13.518589162334951,28.002038201991702,1
abl1,abl1_decoy_000826,0,1,ok,0.02,True,1.0,2.056787011335885,1.063916972070419,0
abl1,abl1_decoy_000827,0,1,ok,-1.34,False,0.0,23.1645490174102,36.99450083990181,0
abl1,abl1_decoy_000828,0,1,ok,-0.63,True,1.0,2.156057858685614,0.626055770517164,0
abl1,abl1_decoy_000829,0,1,ok,-0.54,True,0.967741935483871,1.3773936111366285,1.123293716306491,1
abl1,abl1_decoy_000830,0,1,ok,-1.22,False,0.0,22.684603971416387,36.38715303197828,0
abl1,abl1_decoy_000831,0,1,ok,-1.71,False,0.0,8.14890099277197,17.716544131778395,0
abl1,abl1_decoy_000832,0,1,ok,-0.97,True,0.96875,2.1433842842570248,1.4890861783797082,0
abl1,abl1_decoy_000833,0,1,ok,-2.47,False,0.0,7.243893990113331,16.60869573297663,5
