rank,ligand_id,label,score,ligand_dir,pose_path,status,d_center,d_min_pocket,n_contacts,min_protein_dist,clash_count,pocket_in,pocket_out_strong,clash_flag
81,abl1_decoy_004878,0,0.26,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_004878,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_004878/rank1_confidence0.26.sdf,ok,1.3122001061263036,3.1800250140525628,38,3.1800250140525628,0,True,False,False
82,abl1_active_000098,1,0.26,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000098,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000098/rank1.sdf,ok,2.1772028612481362,2.459002728750012,106,2.459002728750012,0,True,False,False
83,abl1_decoy_005196,0,0.26,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005196,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005196/rank1_confidence0.26.sdf,ok,1.872070270480846,2.92731748021973,41,2.92731748021973,0,True,False,False
84,abl1_decoy_005669,0,0.26,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005669,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005669/rank1_confidence0.26.sdf,ok,0.7342690578982761,2.4897390003773485,49,2.4897390003773485,0,True,False,False
85,abl1_decoy_005331,0,0.26,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005331,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005331/rank1_confidence0.26.sdf,ok,1.8101857715500753,2.9023990490626894,58,2.9023990490626894,0,True,False,False
86,abl1_decoy_002985,0,0.25,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_002985,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_002985/rank1_confidence0.25.sdf,ok,3.274361807763926,2.388903618817635,58,2.388903618817635,0,True,False,False
87,abl1_decoy_005532,0,0.25,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005532,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005532/rank1_confidence0.25.sdf,ok,0.7121963927791145,2.9011139877640115,44,2.9011139877640115,0,True,False,False
88,abl1_active_000095,1,0.25,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000095,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000095/rank1.sdf,ok,3.3400418972537227,2.7341083756866698,67,2.7341083756866698,0,True,False,False
89,abl1_decoy_005055,0,0.24,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005055,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005055/rank1_confidence0.24.sdf,ok,0.5512173166307264,2.347496568687588,72,2.347496568687588,0,True,False,False
90,abl1_decoy_005190,0,0.24,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005190,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005190/rank1_confidence0.24.sdf,ok,0.2783449965491741,2.9040580452187927,48,2.9040580452187927,0,True,False,False
91,abl1_decoy_000816,0,0.24,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000816,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000816/rank1_confidence0.24.sdf,ok,0.24305547140099346,2.8365621551448523,73,2.8365621551448523,0,True,False,False
92,abl1_active_000152,1,0.24,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000152,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000152/rank1.sdf,ok,0.6323692020916399,2.0089982528613617,68,2.0089982528613617,0,True,False,False
93,abl1_decoy_008739,0,0.23,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008739,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008739/rank1_confidence0.23.sdf,ok,1.7230492492976104,2.1291702609232543,57,2.1291702609232543,0,True,False,False
94,abl1_decoy_004876,0,0.23,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_004876,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_004876/rank1_confidence0.23.sdf,ok,1.8822228248103359,2.7272947860471572,55,2.7272947860471572,0,True,False,False
95,abl1_decoy_010322,0,0.23,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_010322,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_010322/rank1_confidence0.23.sdf,ok,2.248569189218214,2.6439010212184573,79,2.6439010212184573,0,True,False,False
96,abl1_decoy_006680,0,0.23,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_006680,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_006680/rank1_confidence0.23.sdf,ok,1.784412494645018,2.557881025380186,113,2.316254931996907,0,True,False,False
97,abl1_decoy_005793,0,0.23,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005793,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005793/rank1_confidence0.23.sdf,ok,2.1112875321337765,2.617478529042788,58,2.617478529042788,0,True,False,False
98,abl1_decoy_009891,0,0.23,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_009891,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_009891/rank1_confidence0.23.sdf,ok,0.3478595252376246,2.6591793358102036,85,2.6591793358102036,0,True,False,False
99,abl1_decoy_003015,0,0.23,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_003015,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_003015/rank1_confidence0.23.sdf,ok,0.8748567298921925,2.8236329258598762,49,2.8236329258598762,0,True,False,False
100,abl1_decoy_005817,0,0.22,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005817,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005817/rank1_confidence0.22.sdf,ok,1.4158817639566783,1.8507913469648591,65,1.8507913469648591,1,True,False,False
