complex_name,protein_path,protein_sequence,ligand_description
wee1_active_000071,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(C(=O)N([H])c1c(OC([H])([H])C([H])([H])[H])c([H])c2nc([H])c(C#N)c(N([H])c3c([H])c([H])c(F)c(Cl)c3[H])c2c1[H])=C(/[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H]
wee1_active_000072,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(C(=O)N([H])c1c(OC([H])([H])C([H])([H])[H])c([H])c2nc([H])c(C#N)c(N([H])c3c([H])c([H])c(F)c(Cl)c3[H])c2c1[H])=C(/[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
wee1_active_000073,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(Cl)c(-c2c([H])c3c([H])nc(N([H])c4c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[N+]5([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C5([H])[H])c([H])c4[H])nc3n(C([H])([H])[H])c2=O)c(Cl)c1[H]
wee1_active_000074,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c(S(=O)(=O)N([H])C([H])([H])C([H])([H])n2c([H])c([H])c([H])c2[H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])[H])C(=O)N([H])C3=O
wee1_active_000075,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c(C(=O)N([H])C([H])([H])C([H])([H])n2c([H])c([H])c([H])c2[H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])[H])C(=O)N([H])C3=O
wee1_active_000076,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c([H])c([H])c1n2C([H])([H])C([H])([H])O[H])C(=O)N([H])C3=O
wee1_active_000077,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([S@](=O)C([H])([H])C([H])([H])C([H])([H])n2c([H])c([H])c([H])c2[H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])[H])C(=O)N([H])C3=O
wee1_active_000078,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([S@@](=O)C([H])([H])C([H])([H])C([H])([H])n2c([H])c([H])c([H])c2[H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])[H])C(=O)N([H])C3=O
wee1_active_000079,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c([H])c([H])c1n2C([H])([H])[H])C(=O)N([H])C3=O
wee1_active_000080,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c(Cl)c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])C([H])([H])n1c([H])c([H])[n+]([H])c1[H])C(=O)N([H])C3=O
wee1_active_000081,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c(Cl)c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])C([H])([H])n1c([H])nc([H])c1[H])C(=O)N([H])C3=O
wee1_active_000082,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])n([H])c4[H])c([H])c1n2[H])C(=O)N([H])C3=O
wee1_active_000083,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])n4[H])c([H])c1n2[H])C(=O)N([H])C3=O
wee1_active_000084,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c([H])c([H])c1n2C([H])([H])C([H])([H])C([H])([H])C(=O)n1c([H])nc([H])c1[H])C(=O)N([H])C3=O
wee1_active_000085,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c([H])c([H])c1n2C([H])([H])C([H])([H])C([H])([H])N([H])c1c([H])c([H])c([H])c([H])c1[H])C(=O)N([H])C3=O
wee1_active_000086,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c([H])c([H])c1n2C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])C(=O)N([H])C3=O
wee1_active_000087,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c(Cl)c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C(=O)N([H])C3=O
wee1_active_000088,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c(Cl)c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])C([H])([H])[N+]1([H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C(=O)N([H])C3=O
wee1_active_000089,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c([H])c([H])c1n2[H])C(=O)N([H])C3=O
wee1_active_000090,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])c1nnn[n-]1)C(=O)N([H])C3=O
wee1_active_000091,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])Sc1nc([H])nn1[H])C(=O)N([H])C3=O
wee1_active_000092,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])Sc1nc([H])n([H])n1)C(=O)N([H])C3=O
wee1_active_000093,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])n2c([H])c([H])c([H])c2[H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])[H])C(=O)N([H])C3=O
wee1_active_000094,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])n2c([H])c([H])c([H])c2[H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2[H])C(=O)N([H])C3=O
wee1_active_000095,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])S(=O)(=O)c1n[n-]c([H])n1)C(=O)N([H])C3=O
wee1_active_000096,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c(Cl)c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])n1c([H])nc([H])c1[H])C(=O)N([H])C3=O
wee1_active_000097,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c(Cl)c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])n1c([H])c([H])[n+]([H])c1[H])C(=O)N([H])C3=O
wee1_active_000098,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4[H])c([H])c1n2C([H])([H])C([H])([H])C([H])([H])N([H])c1c([H])c([H])c([H])c([H])c1[H])C(=O)N([H])C3=O
wee1_active_000099,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])C(=O)[O-])C(=O)N([H])C3=O
wee1_active_000100,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c([H])c([H])c1n2C([H])([H])C([H])([H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C(=O)N([H])C3=O
wee1_active_000101,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c(OC([H])([H])C([H])([H])C([H])([H])n2c([H])c([H])c([H])c2[H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2[H])C(=O)N([H])C3=O
wee1_active_000102,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4sc([H])c([H])c4[H])c([H])c1n2[H])C(=O)N([H])C3=O
wee1_active_000103,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])sc([H])c4[H])c([H])c1n2[H])C(=O)N([H])C3=O
wee1_active_000104,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c([H])c([H])c1n2C([H])([H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C(=O)N([H])C3=O
wee1_active_000105,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c([H])c([H])c1n2C([H])([H])C([H])([H])C(=O)n1c([H])nc([H])c1[H])C(=O)N([H])C3=O
wee1_active_000106,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c(Cl)c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C(=O)N([H])C3=O
wee1_active_000107,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C(=O)N([H])C3=O
wee1_active_000108,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c(C(=O)N([H])C([H])([H])C([H])([H])[N+]2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])[H])C(=O)N([H])C3=O
wee1_active_000109,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])C(=O)n1c([H])nc([H])c1[H])C(=O)N([H])C3=O
wee1_active_000110,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])C([H])([H])n1c([H])c([H])[n+]([H])c1[H])C(=O)N([H])C3=O
wee1_active_000111,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])C([H])([H])n1c([H])nc([H])c1[H])C(=O)N([H])C3=O
wee1_active_000112,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])C([H])([H])N([H])c1c([H])c([H])c([H])c([H])c1[H])C(=O)N([H])C3=O
wee1_active_000113,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c([H])c([H])c1n2C([H])([H])C([H])([H])C(=O)N([H])[H])C(=O)N([H])C3=O
wee1_active_000114,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c(SC([H])([H])C([H])([H])C([H])([H])[N+]2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])[H])C(=O)N([H])C3=O
wee1_active_000115,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(Cl)c(-c2c([H])c3c([H])nc(N([H])c4c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])c([H])c4[H])nc3n(C([H])([H])[H])c2=O)c(Cl)c1[H]
wee1_active_000116,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4[H])c([H])c1n2C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C(=O)N([H])C3=O
wee1_active_000117,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4[H])c([H])c1n2C([H])([H])C([H])([H])C([H])([H])[N+]1([H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C(=O)N([H])C3=O
wee1_active_000118,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c(OC([H])([H])C([H])([H])C([H])([H])n2c([H])c([H])c([H])c2[H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])O[H])C(=O)N([H])C3=O
wee1_active_000119,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])C([H])([H])c1nnn[n-]1)C(=O)N([H])C3=O
wee1_active_000120,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c(OC([H])([H])C([H])([H])C([H])([H])n2c([H])c([H])c([H])c2[H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])[H])C(=O)N([H])C3=O
wee1_active_000121,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC([H])([H])C([H])([H])n1c2c(c3c4c(c(-c5c([H])c([H])c([H])c([H])c5Cl)c([H])c31)C(=O)N([H])C4=O)=C([H])C(O[H])(O[H])[C@@]([H])(OC([H])([H])C([H])([H])C([H])([H])n1c([H])c([H])c([H])c1[H])C=2[H]
wee1_active_000122,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC([H])([H])C([H])([H])n1c2c(c3c4c(c(-c5c([H])c([H])c([H])c([H])c5Cl)c([H])c31)C(=O)N([H])C4=O)=C([H])C(O[H])(O[H])[C@]([H])(OC([H])([H])C([H])([H])C([H])([H])n1c([H])c([H])c([H])c1[H])C=2[H]
wee1_active_000123,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])C([H])([H])C(=O)n1c([H])nc([H])c1[H])C(=O)N([H])C3=O
wee1_active_000124,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c(Cl)c(-c2c([H])c3c([H])nc(N([H])c4c([H])c([H])c(OC([H])([H])C([H])([H])[N+]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c4[H])nc3n(C([H])([H])[H])c2=O)c(Cl)c1[H]
wee1_active_000125,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(Cl)c(-c2c([H])c3c([H])nc(N([H])c4c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])N5C([H])([H])C([H])([H])OC([H])([H])C5([H])[H])c([H])c4[H])nc3n(C([H])([H])[H])c2=O)c(Cl)c1[H]
wee1_active_000126,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(Cl)c(-c2c([H])c3c([H])nc(N([H])c4c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[N+]5([H])C([H])([H])C([H])([H])OC([H])([H])C5([H])[H])c([H])c4[H])nc3n(C([H])([H])[H])c2=O)c(Cl)c1[H]
wee1_active_000127,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4[H])c([H])c1n2C([H])([H])C([H])([H])C([H])([H])n1c([H])c([H])[n+]([H])c1[H])C(=O)N([H])C3=O
wee1_active_000128,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4[H])c([H])c1n2C([H])([H])C([H])([H])C([H])([H])n1c([H])nc([H])c1[H])C(=O)N([H])C3=O
wee1_active_000129,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c(Cl)c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])C(=O)n1c([H])nc([H])c1[H])C(=O)N([H])C3=O
wee1_active_000130,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C(=O)N([H])C3=O
wee1_active_000131,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])C([H])([H])[N+]1([H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C(=O)N([H])C3=O
wee1_active_000132,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c(Cl)c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])C([H])([H])N([H])c1c([H])c([H])c([H])c([H])c1[H])C(=O)N([H])C3=O
wee1_active_000133,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c(Cl)c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])O[H])C(=O)N([H])C3=O
wee1_active_000134,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2sc3c([H])c(-c4c([H])c([H])c([H])c([H])c4[H])c4c(c3c2c1[H])C(=O)N([H])C4=O
wee1_active_000135,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c([H])c([H])c1n2C([H])([H])C([H])([H])C(=O)[O-])C(=O)N([H])C3=O
wee1_active_000136,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1[H])c1c3c(c(-c4c(Cl)c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])C([H])([H])C([H])([H])O[H])C(=O)N([H])C3=O
wee1_active_000137,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c(OC([H])([H])C([H])([H])C([H])([H])[N+]2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c2c(c1[H])c1c3c(c(-c4c([H])c([H])c([H])c([H])c4Cl)c([H])c1n2C([H])([H])[H])C(=O)N([H])C3=O
