rank,ligand_id,label,score,ligand_dir,pose_path,status,d_center,d_min_pocket,n_contacts,min_protein_dist,clash_count,pocket_in,pocket_out_strong,clash_flag
87,abl1_active_000108,1,-0.53,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000108,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000108/rank1.sdf,ok,1.3471984423277004,2.0185333314067413,92,2.0185333314067413,0,True,False,False
88,abl1_active_000124,1,-0.54,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000124,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000124/rank1.sdf,ok,2.016624015419355,2.307403826814891,84,2.307403826814891,0,True,False,False
89,abl1_active_000063,1,-0.54,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000063,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000063/rank1.sdf,ok,2.2201119388026527,1.8895424472607116,107,1.8895424472607116,1,True,False,False
90,abl1_active_000200,1,-0.55,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000200,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000200/rank1.sdf,ok,0.4503437508323622,1.8093910191000726,70,1.8093910191000726,1,True,False,False
91,abl1_active_000256,1,-0.56,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000256,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000256/rank1.sdf,ok,4.544703966686117,1.8958632730236646,124,1.8958632730236646,2,True,False,False
92,abl1_active_000050,1,-0.56,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000050,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000050/rank1.sdf,ok,2.6363478481403315,2.4087415822374965,82,2.4087415822374965,0,True,False,False
93,abl1_active_000064,1,-0.57,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000064,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000064/rank1.sdf,ok,2.2273184131917376,2.0298790604368526,108,2.0298790604368526,0,True,False,False
94,abl1_active_000003,1,-0.58,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000003,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000003/rank1.sdf,ok,3.0786439565192576,2.0077116575843257,107,2.0077116575843257,0,True,False,False
95,abl1_active_000001,1,-0.59,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000001,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000001/rank1.sdf,ok,0.7302919530675193,1.3102774553505836,69,1.3102774553505836,2,True,False,True
96,abl1_active_000005,1,-0.59,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000005,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000005/rank1.sdf,ok,5.878344566848527,3.098721404063295,46,3.098721404063295,0,True,False,False
97,abl1_active_000130,1,-0.6,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000130,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000130/rank1.sdf,ok,3.5863241796668057,2.428778804255338,90,2.428778804255338,0,True,False,False
98,abl1_active_000201,1,-0.6,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000201,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000201/rank1.sdf,ok,1.3484902315063136,1.930040191291362,100,1.930040191291362,1,True,False,False
99,abl1_active_000234,1,-0.62,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000234,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000234/rank1.sdf,ok,1.0641739427177044,2.35515204817014,97,2.35515204817014,0,True,False,False
100,abl1_active_000198,1,-0.64,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000198,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000198/rank1.sdf,ok,2.0915478116287303,2.626862727665838,72,2.626862727665838,0,True,False,False
